MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,Building Type,SqFt,Bedrooms,Baths,Baths Partial,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,HOA Fees Freq,Close Date,Age,APN,Census Tract,City Transfer Tax,Class,Co List Agent BRE Num.,Co Sell Agent BRE Num.,Comp to Selling Office,Comp Type,County,Cumulative DOMLS,Days On MLS,General Date,Dist/Neighborhood/Subdiv,Dual Variable,Fireplaces,Floor Unit is on,Foreclosure Status,HOA,How Sold,Input Date,List $/SqFt,List Agent BRE Num.,List Date,Listing Broker BRE Number,Listing Type,Number of offers,Off Market Date,Original Price,Pending Date,Pending Litigation,Occ%,Point of Sale Ordinance,Pool (Y/N),Previous Price,Price,Price Date,Price/SqFt,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Selling Broker BRE Number,Sold Agent BRE Num.,Tax ID,TIC % Owner Offered,Units in Complex,Update Date,Source,Special Information,State,Status Date,Stories,Zip,Zoning,Co-List Agent - Agent Name,Co-List Agent - License ID,Co-Sell Agent - Agent Name,Co-Sell Agent - License ID,Listing Agent - Agent Name,Listing Agent - License ID,Selling Agent 1 - Agent Name,Selling Agent 1 - License ID
29035929,SLD,10,193 MONTECITO AVE,303,OAKLAND,2610,"$128,500 ","$137,000 ",CO,1017,1,1,0,N,1,1966,"3,000.00","130,680,000",248,M,1/18/2000,47,Not Found in Pub,,Yes,RESIDENTIAL,,,3%,,Alameda,11,11,11/1/1999,ADAMS POINT,No,0,3,,Yes,Conventional,10/21/1999 22:00,$126 ,,10/22/1999,,Excl Right,,11/1/1999,"$128,500 ",11/1/1999,No,67,No,No,"$128,500 ","$137,000 ",,$134.71 ,3,$134 ,Same agent Listing and Selling,107,107,For Sale,,,,0,24,8/18/2001,Public Records,,CA,1/18/2000,Three or More Stories,94610,,,,,,RICHARD LANDRY,,RICHARD LANDRY,
29043809,SLD,47,245 MONTECITO AVE,102,OAKLAND,2610,"$129,000 ","$125,000 ",CO,765,1,1,0,Y,1,1965,0,0,155,M,3/9/2000,48,10076903300,,Yes,RESIDENTIAL,,,3%,,Alameda,48,48,1/31/2000,ADAMS POINT,No,0,1,,Yes,Conventional,12/14/1999 22:00,$168 ,,12/15/1999,,Excl Right,,1/31/2000,"$129,000 ",1/31/2000,No,91,No,Yes,"$129,000 ","$125,000 ",,$163.40 ,3,$163 ,,97,97,For Sale,,,10076903300,0,22,8/18/2001,Public Records,,CA,3/9/2000,Three or More Stories,94610,,,,,,THOMAS W WURST,,RUTH DOUGLAS LOCKHART,
40513548,SLD,39,466 Crescent St.,118,OAKLAND,2610,"$129,000 ","$137,500 ",CO,717,1,1,,Y,1,1971,0,0,289,M,9/2/2011,42,,,Yes,RESIDENTIAL,,,2.50%,,Alameda,39,39,4/19/2011,GRAND LAKE,No,0,1,,Yes,FHA,3/11/2011 19:38,$180 ,,3/11/2011,,Excl Agency,,4/19/2011,"$135,000 ",4/19/2011,No,80,No,No,"$135,000 ","$137,500 ",9/8/2011,$191.77 ,3,$192 ,Same agent Listing and Selling,107,102,For Sale,,1311613,,,84,1/18/2017,Public Records,None,CA,9/8/2011,One Story,94610,,,,,,Kathi Freeman,1311613,Kathi Freeman,1311613
20021025,SLD,22,555 JEAN ST,315,OAKLAND,2610,"$129,000 ","$170,250 ",CO,564,1,1,0,N,1,1971,0,0,160,M,7/21/2000,42,10082807000,,Yes,RESIDENTIAL,,,3%,,Alameda,23,23,6/23/2000,ROSE GARDEN,No,0,3,,Yes,Conventional,5/31/2000 22:00,$228 ,,6/1/2000,,Excl Right,,6/23/2000,"$129,000 ",6/23/2000,No,72,No,Yes,"$129,000 ","$170,250 ",,$301.86 ,3,$301 ,,132,132,For Sale,,,10082807000,0,95,8/18/2001,Public Records,,CA,7/21/2000,,94610,R-1,,,,,TOM ERWIN,,JOHN KOENIGSHOFER,1220282
20017235,SLD,12,424 ORANGE ST,210,OAKLAND,2610,"$129,000 ","$150,000 ",CO,1066,2,1,1,N,1,1973,0,0,242,M,6/7/2000,40,10079106200,,Yes,RESIDENTIAL,,,3%,,Alameda,13,13,5/15/2000,,No,0,2,,Yes,Conventional,5/2/2000 22:00,$121 ,,5/3/2000,,Excl Right,,5/15/2000,"$129,000 ",5/15/2000,No,40,No,No,"$129,000 ","$150,000 ",,$140.71 ,4,$140 ,,116,116,For Sale,,,10079106200,0,29,8/18/2001,Public Records,,CA,6/7/2000,Three or More Stories,94610,,,,,,TERRY CHANG,976484,IRENE FRANCIS,
20033403,SLD,18,10 MOSS AVE,22,OAKLAND,2610,"$129,000 ","$146,000 ",CO,579,1,1,0,N,1,1965,0,0,165,M,10/17/2000,48,10081708100,,Yes,RESIDENTIAL,,,3,,Alameda,19,19,9/28/2000,,No,0,2,,Yes,Conventional,9/9/2000 22:00,$222 ,,9/10/2000,,Excl Right,,9/28/2000,"$129,000 ",9/28/2000,No,75,No,No,"$129,000 ","$146,000 ",,$252.16 ,3,$252 ,,113,113,For Sale,,,10081708100,0,20,5/11/2010,Public Records,,CA,10/17/2000,,94610,,,,,,TARA BANKS,1263388,CRAIG R SHANE,
20013505,SLD,14,425 ORANGE ST,301,OAKLAND,2610,"$129,000 ","$186,538 ",CO,911,2,2,0,Y,1,1966,0,0,243,M,6/6/2000,47,10079218200,,Yes,RESIDENTIAL,,,3%,,Alameda,15,15,4/19/2000,,No,1,3,,Yes,Cash,4/4/2000 22:00,$141 ,,4/5/2000,,Excl Right,,4/19/2000,"$129,000 ",4/19/2000,No,46,No,Yes,"$129,000 ","$186,538 ",,$204.76 ,5,$204 ,,145,145,For Sale,,,10079218200,0,53,2/23/2002,Public Records,,CA,6/6/2000,,94610,,,,,,A. D. NASSIRI,1230763,TOM NEMETH,1181937
26448665,SLD,565,386 SANTA CLARA AV,201,OAKLAND,2610,"$129,000 ","$129,000 ",CO,1085,1,1,1,Y,6,1996,0,0,204,M,7/10/1998,17,10082609000,,Yes,RESIDENTIAL,,,6,,Alameda,566,566,6/10/1998,ROSE GARDEN,Yes,1,3,,Yes,Conventional,11/21/1996 22:00,$118 ,,11/22/1996,,Excl Right,,6/10/1998,"$145,000 ",6/10/1998,No,80,No,No,"$119,000 ","$129,000 ",,$118.89 ,5,$118 ,Same agent Listing and Selling,100,89,For Sale,,,10082609000,0,14,8/18/2001,Other,,CA,7/10/1998,Other,94610,,,,,,CAROL A WARREN,,CAROL A WARREN,
28459133,SLD,15,655 CHETWOOD ST,205,OAKLAND,2610,"$129,000 ","$139,000 ",DE,1019,1,1,0,Y,2,1982,0.26,"11,220",210,M,7/16/1998,31,10083109900,,Yes,RESIDENTIAL,,,3,,Alameda,16,16,6/20/1998,ROSE GARDEN,No,1,0,,Yes,Conventional,6/4/1998 22:00,$126 ,,6/5/1998,,Excl Right,,6/20/1998,"$129,000 ",6/20/1998,No,0,No,No,$0 ,"$139,000 ",,$136.41 ,4,$136 ,,108,108,For Sale,,,10083109900,0,24,8/18/2001,Public Records,,CA,7/16/1998,,94610,,,,,,MARILYN BREMSER,,JOAN E. HAUSE,
29010504,SLD,19,85 VERNON ST,209,OAKLAND,2610,"$129,000 ","$122,000 ",CO,1098,2,2,0,Y,2,1971,0,0,183,M,7/15/1999,42,10079510100,,Yes,RESIDENTIAL,,,3%,,Alameda,20,20,5/14/1999,ADAMS POINT,No,1,2,,Yes,Conventional,4/24/1999 22:00,$117 ,,4/25/1999,,Excl Right,,5/14/1999,"$129,000 ",5/14/1999,No,1,No,No,"$129,000 ","$122,000 ",,$111.11 ,4,$111 ,,95,95,For Sale,,,10079510100,0,0,12/9/2013,Public Records,,CA,7/15/1999,Three or More Stories,94610,,,,,,TIM MARTINI,1178122,TIM MARTINI,1178122
29000660,SLD,27,407 ORANGE ST,104,OAKLAND,2610,"$129,500 ","$127,000 ",CO,1000,2,2,0,N,6,1970,0.23,"10,000",161,M,4/30/1999,43,10079202600,,Yes,RESIDENTIAL,,,3%,,Alameda,28,28,2/10/1999,ADAMS POINT,No,0,1,,Yes,Other,1/13/1999 22:00,$129 ,,1/14/1999,,Excl Right,,2/10/1999,"$134,500 ",2/10/1999,No,93,No,No,"$134,500 ","$127,000 ",,$127.00 ,4,$127 ,,98,94,For Sale,,,10079202600,0,30,8/18/2001,Public Records,,CA,4/30/1999,,94610,,,,,,ARTHUR WEIL,,ARTHUR WEIL,
20005641,SLD,12,551 JEAN ST,206,OAKLAND,2610,"$129,500 ","$127,000 ",CO,564,1,1,1,Y,1,1971,0,0,172,M,3/15/2000,42,10082804600,,Yes,RESIDENTIAL,,,2.50%,,Alameda,13,13,2/3/2000,GRAND LAKE/ ROSE,No,0,0,,Yes,Conventional,1/21/2000 22:00,$229 ,,1/22/2000,,Excl Right,,2/3/2000,"$129,500 ",2/3/2000,No,57,No,Yes,"$129,500 ","$127,000 ",,$225.18 ,3,$225 ,,98,98,For Sale,,,10082804600,0,48,8/18/2001,Public Records,,CA,3/15/2000,Three or More Stories,94610,,,,,,RICHARD LANDRY,,ANITA THEDE,592170
29042427,SLD,5,360 VERNON ST,305,OAKLAND,2610,"$129,500 ","$135,000 ",CO,862,2,1,0,N,1,1966,0.18,"8,000",139,M,1/12/2000,47,10079007600,,Yes,RESIDENTIAL,,,3%,,Alameda,6,6,12/15/1999,ADAMS POINT,No,0,3,,Yes,Conventional,12/9/1999 22:00,$150 ,,12/10/1999,,Excl Right,,12/15/1999,"$129,500 ",12/15/1999,No,52,No,No,"$129,500 ","$135,000 ",,$156.61 ,4,$156 ,,104,104,For Sale,,,10079007600,0,20,8/18/2001,Public Records,,CA,1/12/2000,Three or More Stories,94610,,,,,,RICHARD LANDRY,,RICHARD LANDRY,
29035332,SLD,9,500 VERNON ST,206,OAKLAND,2610,"$129,950 ","$140,000 ",CO,786,1,1,0,Y,2,1974,0.02,786,153,M,12/2/1999,39,10082906900,,Yes,RESIDENTIAL,,,3%,,Alameda,10,10,10/25/1999,GRAND LAKE/ ROSE,Yes,0,2,,Yes,Conventional,10/15/1999 22:00,$165 ,,10/16/1999,,Excl Right,,10/25/1999,"$129,950 ",10/25/1999,No,70,No,Yes,"$129,950 ","$140,000 ",,$178.12 ,4,$178 ,,108,108,For Sale,,,10082906900,0,64,8/18/2001,Public Records,,CA,12/2/1999,Three or More Stories,94610,,,,,,CAROL J MARTINO,672506,DANA ENG,1222219
40564560,SLD,16,85 VERNON ST,311,OAKLAND,2610,"$129,999 ","$133,500 ",CO,737,1,1,0,Y,1,1971,0,0,285,M,6/29/2012,42,10079510800,4035,Yes,RESIDENTIAL,,,2.50%,,Alameda,13,13,5/7/2012,ADAMS POINT,Yes,0,3,,Yes,Conventional,3/6/2012 13:15,$176 ,1038800,3/3/2012,,Excl Right,,5/7/2012,"$129,000 ",5/7/2012,No,80,Yes,No,"$129,000 ","$133,500 ",10/31/2012,$181.14 ,1,$181 ,,103,103,For Sale,,1720942,10079510800,,48,2/17/2015,Public Records,None,CA,10/31/2012,Other,94610-4241,1004,,,,,WENDY T LOUIE,1038800,Catherine Robles,1720942
20010755,SLD,16,195 SANTA CLARA AVE,5,OAKLAND,2610,"$130,000 ","$190,000 ",CO,850,1,1,0,Y,1,1986,0,0,180,M,4/28/2000,27,10081902400,,Yes,RESIDENTIAL,,,3,,Alameda,17,17,3/31/2000,,Yes,1,0,,Yes,Conventional,3/14/2000 22:00,$152 ,,3/15/2000,,Excl Right,,3/31/2000,"$130,000 ",3/31/2000,No,60,No,No,"$130,000 ","$190,000 ",,$223.53 ,3,$223 ,,146,146,For Sale,,,10081902400,0,10,8/18/2001,Builder,,CA,4/28/2000,,94610,,,,,,DIANA CASTELLO,,OUT OF AREA OUT,
11054612,SLD,13,2283 COURTLAND AV,,OAKLAND,2610,"$130,000 ","$130,000 ",DE,858,2,1,0,Y,2,1910,0.14,"6,150",0,A,7/18/2000,103,32-2046-18,,,RESIDENTIAL,,,2.5,,Alameda,14,14,6/14/2000,,Yes,0,,,,Conventional,5/31/2000 22:00,$151 ,,6/1/2000,,Excl Right,,6/14/2000,"$130,000 ",6/14/2000,No,,Yes,No,,"$130,000 ",,$151.52 ,4,$151 ,,100,100,For Sale,,,32204601800,,,12/18/2000,Public Records,,CA,12/19/2000,,94601-4707,R,,,,,Kevin F Burns,832773,NON MEMBER OUT OF AREA,
20027359,SLD,15,250 MONTECITO AVE,105,OAKLAND,2610,"$130,000 ","$183,500 ",CO,938,1,1,0,N,1,1964,0,0,217,M,9/12/2000,49,10077303200,,Yes,RESIDENTIAL,,,3,,Alameda,16,16,8/4/2000,ADAMS POINT,No,0,1,,Yes,Conventional,7/19/2000 22:00,$138 ,,7/20/2000,,Excl Right,,8/4/2000,"$130,000 ",8/4/2000,No,85,No,No,"$130,000 ","$183,500 ",,$195.63 ,5,$195 ,,141,141,For Sale,,,10077303200,0,19,8/18/2001,Public Records,,CA,9/12/2000,Three or More Stories,94610,,,,,,SHEILA BROX-CHESTER,1261490,RICHARD LANDRY,
22035097,SLD,28,325 LENOX AVE,105,OAKLAND,2610,"$130,000 ","$130,000 ",CO,0,1,1,0,N,1,1973,0,0,160,M,1/16/2003,40,Not Found in Pub,,Yes,RESIDENTIAL,,,3,,Alameda,29,29,11/23/2002,ADAMS POINT,No,0,0,,Yes,Conventional,10/25/2002 22:00,,,10/26/2002,,Excl Right,,11/23/2002,"$145,000 ",11/23/2002,No,75,No,No,"$133,500 ","$130,000 ",,,1,,,100,90,For Sale,,,,0,42,3/5/2010,Builder,,CA,1/16/2003,Three or More Stories,94610,,,,,,LUIS D. CASTILLO-MUNOZ,1317503,JOHN WOODLEY,1114610
23036363,SLD,54,325 LENOX AVE,305,OAKLAND,2610,"$130,000 ","$167,000 ",CO,461,1,1,0,N,1,1973,0,0,191,M,12/10/2003,40,10077112600,,Yes,RESIDENTIAL,,,3,,Alameda,54,54,10/29/2003,ADAMS POINT,No,0,3,,Yes,Conventional,10/17/2003 17:41,$282 ,,10/17/2003,,Excl Right,,12/10/2003,"$130,000 ",10/29/2003,No,78,No,No,"$130,000 ","$167,000 ",,$362.26 ,1,$362 ,Other,129,128,For Sale,,,10077112600,,42,12/11/2003,Public Records,,CA,12/10/2003,Three or More Stories,94610,,,,,,NANCY A. A MALONEY,1269760,BONNIE ROSS,
28115573,SLD,237,325 LENOX AV,101,OAKLAND,2610,"$131,000 ","$125,000 ",CO,905,2,2,0,N,3,1973,0,0,158,M,11/1/1998,40,10077110200,,Yes,RESIDENTIAL,,,3%,,Alameda,238,238,10/19/1998,ADAMS POINT,Yes,0,0,,Yes,Conventional,2/23/1998 22:00,$144 ,,2/24/1998,,Excl Right,,10/19/1998,"$149,000 ",10/19/1998,No,65,No,No,"$139,500 ","$125,000 ",,$138.12 ,5,$138 ,,95,84,For Sale,,,10077110200,0,42,2/17/2015,Public Records,,CA,11/1/1998,Other,94610,R-70,,,,,PETER N HANSEN,571383,KIM CLEGHORN,1127550
20012303,SLD,57,199 MONTECITO AVE,201,OAKLAND,2610,"$131,450 ","$120,000 ",CO,0,1,1,0,Y,1,0,0,0,128,M,6/15/2000,2013,Not Found in Pub,,Yes,RESIDENTIAL,,,3%,,Alameda,58,58,5/22/2000,,Yes,0,0,,Yes,Conventional,3/25/2000 22:00,,,3/26/2000,,Excl Right,,5/22/2000,"$140,000 ",5/22/2000,No,0,No,No,"$134,950 ","$120,000 ",,,4,,,91,86,For Sale,,,,0,0,8/18/2001,Public Records,,CA,6/15/2000,Three or More Stories,94610,,,,,,STAN SULLIVAN,757028,VICKIE ROBINSON,1168624
29042509,SLD,5,427 LAGUNITAS AVE,106,OAKLAND,2610,"$132,500 ","$135,000 ",CO,818,1,1,1,N,1,1967,0.3,"13,068",136,M,1/27/2000,46,10078004600,,Yes,RESIDENTIAL,,,3%,,Alameda,6,6,12/15/1999,ADAMS POINT,No,0,2,,Yes,Conventional,12/9/1999 22:00,$161 ,,12/10/1999,,Excl Right,,12/15/1999,"$132,500 ",12/15/1999,No,56,No,No,"$132,500 ","$135,000 ",,$165.04 ,3,$165 ,,102,102,For Sale,,,10078004600,0,24,8/18/2001,Public Records,,CA,1/27/2000,Three or More Stories,94610,,,,,,RICHARD LANDRY,,MURIEL L WATKINS-DIXON,
29017403,SLD,91,377 PALM AVE,105,OAKLAND,2610,"$132,500 ","$133,000 ",CO,885,2,1,0,N,1,1970,0,0,196,M,9/29/1999,43,Not Found in Pub,,Yes,RESIDENTIAL,,,2.5,,Alameda,92,92,9/10/1999,LAKE MERRITT,No,0,22,,Yes,Conventional,6/10/1999 22:00,$149 ,,6/11/1999,,Excl Right,,9/10/1999,"$179,500 ",9/10/1999,No,63,No,No,"$153,000 ","$133,000 ",,$150.28 ,4,$150 ,,100,74,For Sale,,,,0,24,8/18/2001,Public Records,,CA,9/29/1999,,94610,,,,,,RICHARD LANDRY,,RICHARD LANDRY,
28461214,SLD,15,320 LEE ST,305,OAKLAND,2610,"$133,000 ","$133,000 ",DE,1000,2,2,0,Y,4,1965,0,0,185,M,10/26/1998,48,10077405500,,Yes,RESIDENTIAL,,,3,,Alameda,16,16,9/15/1998,ADAMS POINT,No,0,0,,Yes,Conventional,8/30/1998 22:00,$133 ,,8/31/1998,,Excl Right,,9/15/1998,"$133,000 ",9/15/1998,No,69,No,No,$0 ,"$133,000 ",,$133.00 ,3,$133 ,,100,100,For Sale,,,10077405500,0,68,2/17/2015,Public Records,,CA,10/26/1998,,94610,,,,,,CARIN CAROE,,JERALD SIMPKINS,
28456729,SLD,75,260 PERKINS ST,2B,OAKLAND,2610,"$134,900 ","$134,900 ",DE,1027,2,2,0,N,1,1992,0,0,209,M,5/22/1998,21,10078912600,,Yes,RESIDENTIAL,,,3,,Alameda,76,76,4/24/1998,ADAMS POINT,Yes,0,0,,Yes,Cash,2/7/1998 22:00,$131 ,,2/8/1998,,Excl Right,,4/24/1998,"$134,900 ",4/24/1998,No,51,No,No,$0 ,"$134,900 ",,$131.35 ,4,$131 ,,100,100,For Sale,,,10078912600,0,21,8/18/2001,Public Records,,CA,5/22/1998,Three or More Stories,94610,,,,,,SONNY C. LAU,1064283,CYNTHIA ROBINSON-MUHAMMAD,
27453738,SLD,73,260 PERKINS ST,3B,OAKLAND,2610,"$134,900 ","$131,500 ",DE,1027,2,2,0,Y,3,1990,0,0,209,M,12/15/1997,23,10078912700,,Yes,RESIDENTIAL,,,3,,Alameda,74,74,10/27/1997,ADAMS POINT,Yes,0,3,,Yes,Conventional,8/14/1997 22:00,$131 ,,8/15/1997,,Excl Right,,10/27/1997,"$139,900 ",10/27/1997,No,51,No,No,"$139,900 ","$131,500 ",,$128.04 ,4,$128 ,,97,94,For Sale,,,10078912700,0,21,8/18/2001,Public Records,,CA,12/15/1997,Three or More Stories,94610,,,,,,GEORGIA W. RICHARDSON,862871,JERALD WILLIAMS,
11050007,SLD,29,551 JEAN STREET,415,OAKLAND,2610,"$134,950 ","$142,000 ",CO,564,1,1,0,N,1,1971,0,,160,M,7/7/2000,42,10082808400,,Yes,RESIDENTIAL,,,2.5,,Alameda,30,30,5/26/2000,,No,0,4,,Yes,Conventional,4/26/2000 22:00,$239 ,,4/27/2000,,Excl Agency,,5/26/2000,"$134,950 ",5/26/2000,No,0,No,No,,"$142,000 ",,$251.77 ,2,$251 ,,105,105,For Sale,,,10082808400,0,,7/18/2000,Public Records,,CA,7/19/2000,,94610,,,,,,Antonieta M Paez,883425,NON MEMBER OUT OF AREA,
20019445,SLD,7,551 JEAN ST,415,OAKLAND,2610,"$134,950 ","$142,000 ",CO,564,1,1,0,N,1,1971,0,0,,,7/7/2000,42,10082808400,,Yes,RESIDENTIAL,,,2.50%,,Alameda,8,8,5/26/2000,,No,0,4,,No,Conventional,5/18/2000 22:00,$239 ,,5/19/2000,,Excl Right,,5/26/2000,"$134,950 ",5/26/2000,No,99,No,No,"$134,950 ","$142,000 ",,$251.77 ,3,$251 ,,105,105,For Sale,,,10082808400,0,57,8/18/2001,Public Records,,CA,7/7/2000,Other,94610,,,,,,OUT OF AREA OUT,,OUT OF AREA OUT,
20030943,SLD,11,365 PERKINS ST,305,OAKLAND,2610,"$135,000 ","$180,000 ",CO,667,1,1,0,N,1,1966,0,0,165,M,10/2/2000,47,10077412400,,Yes,RESIDENTIAL,,,3%,,Alameda,12,12,8/28/2000,,No,0,0,,Yes,Conventional,8/16/2000 22:00,$202 ,,8/17/2000,,Excl Right,,8/28/2000,"$135,000 ",8/28/2000,No,75,No,No,"$135,000 ","$180,000 ",,$269.87 ,4,$269 ,,133,133,For Sale,,,10077412400,0,30,8/18/2001,Public Records,,CA,10/2/2000,Three or More Stories,94610,,,,,,DAVID E WEST,480860,MARKEITH PERRY,
20032367,SLD,6,10 MOSS AVE,12,OAKLAND,2610,"$135,000 ","$128,000 ",CO,576,1,1,0,N,1,1965,0,0,165,M,9/29/2000,48,10081708000,,Yes,RESIDENTIAL,,,3,,Alameda,7,7,9/7/2000,PIEDMONT/GRAND,No,0,1,,Yes,Conventional,8/31/2000 22:00,$234 ,,9/1/2000,,Excl Right,,9/7/2000,"$135,000 ",9/7/2000,No,75,No,No,"$135,000 ","$128,000 ",,$222.22 ,3,$222 ,,95,95,For Sale,,,10081708000,0,20,8/18/2001,Public Records,,CA,9/29/2000,Three or More Stories,94610,,,,,,ALBERT STRANE,,RICHARD LANDRY,
20013135,SLD,13,525 MANDANA BLVD,310,OAKLAND,2610,"$135,000 ","$188,000 ",CO,672,1,1,0,N,1,1972,0,0,191,M,5/9/2000,41,Not Found in Pub,,Yes,RESIDENTIAL,,,3,,Alameda,14,14,4/17/2000,,No,0,3,,Yes,Conventional,4/3/2000 22:00,$200 ,,4/4/2000,,Excl Right,,4/17/2000,"$135,000 ",4/17/2000,No,84,No,No,"$135,000 ","$188,000 ",,$279.76 ,3,$279 ,,139,139,For Sale,,,,0,38,2/17/2015,Public Records,,CA,5/9/2000,Three or More Stories,94610,,,,,,JANET KAPLAN,,ROSIE NYSAETHER,1259396
20004081,SLD,11,645 CHETWOOD ST,108,OAKLAND,2610,"$135,000 ","$158,000 ",CO,724,1,1,0,N,1,1972,0,0,183,M,2/10/2000,41,10083104100,,Yes,RESIDENTIAL,,,3,,Alameda,12,12,1/17/2000,ROSE GARDEN,No,0,0,,Yes,Conventional,1/5/2000 22:00,$186 ,,1/6/2000,,Excl Right,,1/17/2000,"$135,000 ",1/17/2000,No,70,No,No,"$135,000 ","$158,000 ",,$218.23 ,3,$218 ,,117,117,For Sale,,,10083104100,0,26,8/18/2001,Public Records,,CA,2/10/2000,Three or More Stories,94610,,,,,,TOM NEMETH,1181937,RITA I. HARRINGTON,1240968
21040921,SLD,9,555 JEAN ST,324,OAKLAND,2610,"$135,000 ","$140,000 ",CO,434,1,1,0,Y,1,1971,0,0,210,M,12/28/2001,42,10082807700,,Yes,RESIDENTIAL,,,3.00%,,Alameda,10,10,12/13/2001,ROSE GARDEN,No,0,0,,Yes,Conventional,12/3/2001 22:00,$311 ,,12/4/2001,,Excl Right,,12/13/2001,"$135,000 ",12/13/2001,No,70,No,Yes,"$135,000 ","$140,000 ",,$322.58 ,2,$322 ,,104,104,For Sale,,,10082807700,0,48,7/25/2002,Public Records,,CA,12/28/2001,,94610,,,,,,JAMES SCHUBERT,553567,OUT OF AREA OUT,
27450011,SLD,126,214 LEE ST,,OAKLAND,2610,"$135,000 ","$138,000 ",DE,1056,2,1,0,Y,1,1949,0.26,"11,377",145,M,8/15/1997,64,10-796-114,,Yes,RESIDENTIAL,,,3,,Alameda,127,127,7/1/1997,ADAMS POINT,No,0,0,,Yes,Conventional,2/24/1997 22:00,$127 ,,2/25/1997,,Excl Right,,7/1/1997,"$135,000 ",7/1/1997,No,62,No,No,$0 ,"$138,000 ",,$130.68 ,0,$130 ,,102,102,For Sale,,,10079611400,0,8,2/17/2015,Public Records,,CA,8/15/1997,Two Story,94610,,,,,,SUSAN MORAN CASQUEIRO,,SUSAN MORAN CASQUEIRO,
28117176,SLD,11,320 LEE ST,205,OAKLAND,2610,"$135,000 ","$128,000 ",DE,1000,2,2,0,N,2,1965,0,0,184,M,10/12/1998,48,10077404900,,Yes,RESIDENTIAL,,,2.50%,,Alameda,12,12,10/2/1998,,No,0,0,,Yes,Other,9/20/1998 22:00,$135 ,,9/21/1998,,Excl Right,,10/2/1998,"$135,000 ",10/2/1998,No,70,No,No,$0 ,"$128,000 ",,$128.00 ,4,$128 ,,95,95,For Sale,,,10077404900,0,68,2/17/2015,Public Records,,CA,10/12/1998,Other,94610,,,,,,RONALD KAGEHIRO,,DARLENE HESSLER,790562
28459292,SLD,50,365 PERKINS ST,201,OAKLAND,2610,"$135,000 ","$130,100 ",DE,1010,2,2,0,N,6,1966,0,0,191,M,10/1/1998,47,10077411100,,Yes,RESIDENTIAL,,,0.03,,Alameda,51,51,8/5/1998,ADAMS POINT,Yes,0,0,,Yes,Conventional,6/15/1998 22:00,$133 ,,6/16/1998,,Excl Right,,8/5/1998,"$135,000 ",8/5/1998,No,80,No,No,$0 ,"$130,100 ",,$128.81 ,5,$128 ,,96,96,For Sale,,,10077411100,0,22,8/18/2001,Public Records,,CA,10/1/1998,,94610,,,,,,ROBERT E BRUNNER,970231,ROBERT E BRUNNER,970231
29002866,SLD,35,1245 E 34TH ST,,OAKLAND,2610,"$135,000 ","$125,000 ",DE,1077,2,2,0,N,0,1920,0.1,"4,520",,,5/3/1999,93,23-393-17,,Yes,RESIDENTIAL,,,3%,,Alameda,36,36,3/19/1999,BELLA VISTA HILL,No,0,0,,No,Conventional,2/11/1999 22:00,$125 ,,2/12/1999,,Excl Right,,3/19/1999,"$135,000 ",3/19/1999,No,0,No,No,"$135,000 ","$125,000 ",,$116.06 ,5,$116 ,,93,93,For Sale,,,23039301700,0,0,8/18/2001,Public Records,,CA,5/3/1999,,94610,,,,,,ALEXANDER LEE,976799,ALEXANDER LEE,976799
28116633,SLD,75,389 BELMONT ST,105,OAKLAND,2610,"$137,500 ","$135,000 ",DE,1060,2,1,1,N,2,1983,0.49,"21,300",225,M,10/29/1998,30,10077603900,,Yes,RESIDENTIAL,,,3,,Alameda,76,76,9/23/1998,,No,1,1,,Yes,Conventional,7/9/1998 22:00,$129 ,,7/10/1998,,Excl Right,,9/23/1998,"$142,500 ",9/23/1998,No,80,No,No,"$142,500 ","$135,000 ",,$127.36 ,4,$127 ,,98,95,For Sale,,,10077603900,0,44,2/17/2015,Public Records,,CA,10/29/1998,,94610,,,,,,IZUMI TADA,1210931,LISA FRIEDMAN,1023864
29014384,SLD,25,10 MOSS AVE,34,OAKLAND,2610,"$137,500 ","$133,940 ",CO,890,2,2,0,N,1,1965,0,0,168,M,7/13/1999,48,10081708500,,Yes,RESIDENTIAL,,,3,,Alameda,26,26,6/14/1999,,No,3,3,,Yes,Conventional,5/19/1999 22:00,$154 ,,5/20/1999,,Excl Right,,6/14/1999,"$137,500 ",6/14/1999,No,80,No,No,"$137,500 ","$133,940 ",,$150.49 ,5,$150 ,,97,97,For Sale,,,10081708500,0,27,2/17/2015,Public Records,,CA,7/13/1999,Three or More Stories,94610,,,,,,NANCY MCGRAW,,JIM RESOR,
20013469,SLD,3,377 PALM AVE,307,OAKLAND,2610,"$137,900 ","$137,000 ",CO,603,1,1,0,N,1,1970,0.34,"15,000",,,4/20/2000,43,10078605600,,Yes,RESIDENTIAL,,,3,,Alameda,4,4,4/11/2000,ADAMS POINT,No,0,3,,No,Other,4/6/2000 22:00,$228 ,,4/7/2000,,Excl Right,,4/10/2000,"$137,900 ",4/11/2000,No,71,No,No,"$137,900 ","$137,000 ",,$227.20 ,3,$227 ,,99,99,For Sale,,,10078605600,0,24,8/18/2001,Public Records,,CA,4/20/2000,Three or More Stories,94610,,,,,,RICHARD LANDRY,,ADRIANA GIACOMELLI,
