MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,Building Type,SqFt,Bedrooms,Baths,Baths Partial,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,HOA Fees Freq,Close Date,Age,APN,Census Tract,City Transfer Tax,Class,Co List Agent BRE Num.,Co Sell Agent BRE Num.,Comp to Selling Office,Comp Type,County,Cumulative DOMLS,Days On MLS,General Date,Dist/Neighborhood/Subdiv,Dual Variable,Fireplaces,Floor Unit is on,Foreclosure Status,HOA,How Sold,Input Date,List $/SqFt,List Agent BRE Num.,List Date,Listing Broker BRE Number,Listing Type,Number of offers,Off Market Date,Original Price,Pending Date,Pending Litigation,Occ%,Point of Sale Ordinance,Pool (Y/N),Previous Price,Price,Price Date,Price/SqFt,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Selling Broker BRE Number,Sold Agent BRE Num.,Tax ID,TIC % Owner Offered,Units in Complex,Update Date,Source,Special Information,State,Status Date,Stories,Zip,Zoning,Co-List Agent - Agent Name,Co-List Agent - License ID,Co-Sell Agent - Agent Name,Co-Sell Agent - License ID,Listing Agent - Agent Name,Listing Agent - License ID,Selling Agent 1 - Agent Name,Selling Agent 1 - License ID
40398968,SLD,29,2143 MANZANITA DR,,OAKLAND,2611,"$898,000 ","$870,000 ",DE,2926,4,2,1,Y,2,1973,0.16,"7,140",,,5/15/2009,40,48E-7320-23,4045.02,Yes,RESIDENTIAL,,,2.5,,Alameda,29,29,4/7/2009,OAKLAND HILLS,No,1,,,No,Conventional,3/9/2009 10:37,$307 ,,3/9/2009,,Excl Right,,4/7/2009,"$898,000 ",4/7/2009,,,No,No,"$898,000 ","$870,000 ",5/18/2009,$297.33 ,9,$297 ,,97,97,For Sale,,,048E732002300,,,12/15/2016,Public Records,None,CA,5/18/2009,Two Story,94611-1134,1001,,,,,HERNAN S LUNA,1205743,NON MEMBER OUT OF AREA,
40426997,SLD,31,1532 FERNWOOD DR,,OAKLAND,2611,"$899,000 ","$890,000 ",DE,2798,3,2,1,Y,2,1931,0.25,"10,740",,,10/28/2009,82,48G-7401-30-3,4044,Yes,RESIDENTIAL,,,3,,Alameda,31,31,9/29/2009,FERNWOOD AREA,No,1,,,No,Conventional,8/29/2009 13:03,$321 ,,8/29/2009,,Excl Right,,9/29/2009,"$949,000 ",9/29/2009,,,No,No,"$949,000 ","$890,000 ",10/28/2009,$318.08 ,7,$318 ,,99,94,For Sale,,,048G740103003,,,10/28/2009,Public Records,None,CA,10/28/2009,Two Story,94611-2169,1001,BARRY L. KLEIN,849720,,,CYNTHIA ZHENG,1263655,CATHY TRUELOVE,1363591
40343032,SLD,56,6097 COLTON BLVD,,OAKLAND,2611,"$899,000 ","$890,000 ",DE,2650,4,3,0,Y,2,1958,0.15,"6,800",,,8/15/2008,55,48F-7371-30,,Yes,RESIDENTIAL,,,2.50%,,Alameda,56,56,7/16/2008,MONTCLAIR,No,2,,,No,Conventional,5/14/2008 17:30,$339 ,,5/14/2008,,Excl Right,,7/16/2008,"$899,000 ",7/16/2008,,,No,No,"$929,000 ","$890,000 ",8/22/2008,$335.85 ,7,$336 ,,99,99,For Sale,,,048F737103000,,,8/22/2008,Public Records,None,CA,8/22/2008,Two Story,94611,,TED NORMART,1229884,,,RITA I. HARRINGTON,1240968,NON MEMBER OUT OF AREA,
40349479,SLD,102,22 KESWICK CT,,OAKLAND,2611,"$899,000 ","$890,000 ",DE,2783,3,2,1,Y,2,1994,0.19,"8,088",,,10/24/2008,19,48D-7253-39,4046,Yes,RESIDENTIAL,,,2.5,,Alameda,102,102,9/24/2008,MONTCLAIR,No,1,,,No,Cash,6/14/2008 11:22,$323 ,,6/14/2008,,Excl Right,,9/24/2008,"$935,000 ",9/24/2008,,,No,No,"$935,000 ","$890,000 ",10/25/2008,$319.80 ,7,$320 ,,99,95,For Sale,,,048D725303900,,,10/25/2008,Public Records,None,CA,10/25/2008,Three or More Stories,94611-2518,1001,,,,,Kress Hauri,1465617,BARBARA A REYNOLDS,1234511
40253915,SLD,21,8026 SHEPHERD CANYON RD,,OAKLAND,2611,"$899,000 ","$905,000 ",DE,2642,3,2,1,Y,2,1990,0.14,"5,929",,,5/11/2007,23,48D-7311-5,4045.02,Yes,RESIDENTIAL,,,3%,,Alameda,21,21,4/19/2007,MONTCLAIR,No,1,,,No,Conventional,3/29/2007 12:46,$340 ,,3/29/2007,,Excl Right,,4/19/2007,"$899,000 ",4/19/2007,,,No,No,"$899,000 ","$905,000 ",5/14/2007,$342.54 ,6,$343 ,,101,101,For Sale,,,048D731100500,,,5/14/2007,Public Records,,CA,5/14/2007,Three or More Stories,94611-1540,1001,,,,,ASHLEY O'NEILL,1092859,RICHARD TANG,1238679
40261513,SLD,49,6129 WOOD DR,,OAKLAND,2611,"$899,000 ","$965,000 ",DE,2980,4,3,0,Y,2,1951,0.17,"7,581",,,6/29/2007,62,48C-7179-15-3,4045.01,Yes,RESIDENTIAL,,,3%,,Alameda,49,49,6/13/2007,MONTCLAIR,No,1,,,No,Conventional,4/25/2007 11:15,$302 ,,4/25/2007,,Excl Right,,6/13/2007,"$959,000 ",6/13/2007,,,No,No,"$899,000 ","$965,000 ",6/29/2007,$323.83 ,9,$324 ,,107,101,For Sale,,,048C717901503,,,6/29/2007,Other,,CA,6/29/2007,Three or More Stories,94611-3102,1001,,,,,THERESA D. CARLISLE,1016920,SCOTT WARD,1490471
40266763,SLD,11,81-83 Echo Avenue,,OAKLAND,2611,"$899,000 ","$940,000 ",DE,2710,4,3,0,N,0,1920,0.1,"4,380",,,6/20/2007,93,92098900500,,Yes,RESIDENTIAL,,,2.50%,,Alameda,10,10,5/21/2007,PIEDMONT AVENUE,No,1,,,No,Conventional,5/11/2007 11:39,$332 ,,5/10/2007,,Excl Right,,5/21/2007,"$899,000 ",5/21/2007,,,No,No,"$899,000 ","$940,000 ",6/20/2007,$346.86 ,9,$347 ,,105,105,For Sale,,,,,,8/23/2016,Public Records,,CA,6/20/2007,Two Story,94611,,,,,,JEFFREY S NEIDLEMAN,1309500,DANIEL M JOY,1296161
40329298,SLD,30,6045 ASCOT DR,,OAKLAND,2611,"$899,000 ","$885,000 ",DE,2826,4,3,1,Y,2,1938,0.16,"6,936",,,5/8/2008,75,48D-7254-11,4046,Yes,RESIDENTIAL,,,2.50%,,Alameda,30,30,4/10/2008,PIEDMONT PINES,No,2,,,No,Conventional,3/11/2008 14:34,$318 ,,3/11/2008,,Excl Right,,4/10/2008,"$959,000 ",4/10/2008,,,No,No,"$959,000 ","$885,000 ",5/9/2008,$313.16 ,10,$313 ,,92,92,For Sale,,,048D725401100,,,5/9/2008,Appraisal,,CA,5/9/2008,Three or More Stories,94611-2704,1001,,,,,VICKI WOODHEAD,,VICKY FAULK,974458
40014097,SLD,11,6238 SWAINLAND RD,,OAKLAND,2611,"$899,000 ","$930,000 ",DE,2970,4,3,0,Y,2,1992,0.21,"9,000",,,6/28/2004,21,48G-7414-12,4044,Yes,RESIDENTIAL,,,2.50%,,Alameda,11,11,5/23/2004,MONTCLAIR,No,2,,,No,Conventional,5/12/2004 9:25,$303 ,,5/12/2004,,Excl Right,,5/23/2004,"$899,000 ",5/23/2004,,,No,No,"$899,000 ","$930,000 ",6/29/2004,$313.13 ,9,$313 ,,103,103,For Sale,,,048G741401200,,,12/14/2016,Public Records,,CA,6/29/2004,Three or More Stories,94611-1842,1001,,,,,NANCY W. MOORE,1180649,DONNA CONROY,576798
40014261,SLD,7,10 ORMINDALE,,OAKLAND,2611,"$899,000 ","$917,000 ",DE,2721,4,2,1,Y,2,2000,0.28,"12,067",,,6/21/2004,13,48G-7447-19,4044,Yes,RESIDENTIAL,,,3,,Alameda,7,7,5/19/2004,MONTCLAIR,No,2,,,No,Conventional,5/12/2004 14:45,$330 ,,5/12/2004,,Excl Right,,5/19/2004,"$899,000 ",5/19/2004,,,No,No,"$899,000 ","$917,000 ",6/21/2004,$337.01 ,8,$337 ,,102,102,For Sale,,,048G744701900,,,3/3/2010,Public Records,,CA,6/21/2004,Three or More Stories,94611-1163,1001,,,,,MARY E NEUBERGER,1019446,OUT OF AREA OUT,
30005334,SLD,10,6357 WESTOVER DRIVE,,OAKLAND,2611,"$899,000 ","$925,000 ",DE,3120,4,3,1,N,2,1999,0.18,"8,085",,,3/24/2004,14,48D-7305-53,,No,RESIDENTIAL,,,2.5,,,10,10,2/28/2004,Other,No,1,,,No,Cash,2/18/2004 7:51,$288 ,,2/18/2004,,Excl Right,,2/28/2004,"$899,000 ",2/28/2004,,,No,No,"$899,000 ","$925,000 ",6/7/2004,$296.47 ,11,$296 ,,103,103,For Sale,,,48D-7305-53,,,6/7/2004,Other,,CA,6/7/2004,One Story,94611,,,,,,KURT W. BUCHHOLZ,1170617,MARTHA SHIN,821697
40005772,SLD,7,45 VILLANOVA LANE,,OAKLAND,2611,"$899,000 ","$930,000 ",DE,3194,4,2,1,Y,2,1978,0.17,"7,534",,,5/20/2004,35,48E-7317-13,4045.02,Yes,RESIDENTIAL,,,2.50%,,Alameda,7,7,4/8/2004,MONTCLAIR,No,2,,,No,Conventional,4/1/2004 10:43,$281 ,,4/1/2004,,Excl Right,,4/8/2004,"$899,000 ",4/8/2004,,,,No,"$899,000 ","$930,000 ",5/21/2004,$291.17 ,9,$291 ,,103,103,For Sale,,,048E731701300,,,5/21/2004,Public Records,,CA,5/21/2004,Three or More Stories,94611-1130,1001,,,,,RICHARD E. COHEN,1084817,KATE CASTLE,1135296
30000458,SLD,35,7067 Skyline Blvd,,OAKLAND,2611,"$899,000 ","$889,000 ",DE,3026,4,3,0,Y,2,1991,0.21,"9,233",,,12/3/2003,22,048G744800703,,Yes,RESIDENTIAL,,,2.50%,,Alameda,35,35,11/11/2003,,No,2,,,No,Conventional,10/29/2003 9:07,$297 ,,10/29/2003,,Excl Right,,12/3/2003,"$899,000 ",11/11/2003,No,,No,No,,"$889,000 ",,$293.79 ,8,$294 ,Other,99,99,For Sale,,,048G744800703,,,12/5/2003,,,CA,12/3/2003,Three or More Stories,94611,,,,,,RICHARD E. COHEN,1084817,TRACY LEE BUTLER,1342671
30001818,SLD,52,7401 Woodrow Dr,,MONTCLAIR,2611,"$899,000 ","$889,000 ",DE,3000,4,3,1,Y,2,2003,0.15,"6,500",,,1/17/2004,10,48E-7328-16,,No,RESIDENTIAL,,,3%,,Alameda,52,52,1/17/2004,,No,2,,,No,Cash,11/26/2003 9:56,$300 ,,11/26/2003,,Excl Right,,1/17/2004,"$899,000 ",1/17/2004,No,,No,No,,"$889,000 ",,$296.33 ,9,$296 ,Other,99,99,For Sale,,,48E-7328-16,,,1/28/2004,Builder,,CA,1/17/2004,Three or More Stories,94611,,,,,,BARRY VIAL,,DEBBI DIMAGGIO BETTA,1047447
30004016,SLD,9,2050 MANZANITA DR,,OAKLAND,2611,"$899,000 ","$1,080,000 ",DE,2983,4,3,0,Y,2,1985,0.12,"5,250",,,3/3/2004,28,48E-7316-16-1,,Yes,RESIDENTIAL,,,2.5,,Alameda,9,9,2/2/2004,MONTCLAIR HILLS,No,2,,,No,Conventional,1/24/2004 7:20,$301 ,,1/24/2004,,Excl Right,,2/2/2004,"$899,000 ",2/2/2004,,,No,No,,"$1,080,000 ",3/5/2004,$362.05 ,8,$362 ,,120,120,For Sale,,,048E731601601,,,3/5/2004,Public Records,,CA,3/5/2004,Three or More Stories,94611,R-30,,,,,JUDITH A. GLASS,1062197,JILL CARRIGAN,1272525
30004129,SLD,9,6166 VALLEY VIEW RD,,OAKLAND,2611,"$899,000 ","$899,000 ",DE,3177,4,3,1,Y,2,1961,0.32,"14,210",,,3/9/2004,52,48G-7440-60,,No,RESIDENTIAL,,,3,,Alameda,8,8,2/4/2004,MONTCLAIR,No,1,,,No,Conventional,1/27/2004 8:55,$282 ,,1/26/2004,,Excl Right,,2/4/2004,"$899,000 ",2/4/2004,,,No,No,,"$899,000 ",3/9/2004,$282.97 ,9,,,,,For Sale,,,048G744006000,,,3/9/2004,Public Records,,CA,3/9/2004,Three or More Stories,94611,R30,,,,,JAMES S. SHIN,1358693,ANJA PLOWRIGHT,1351797
40119723,SLD,28,2053 Manzanita  Drive,,OAKLAND,2611,"$899,000 ","$875,000 ",DE,2832,4,3,0,Y,2,1975,0.22,"9,450",,,12/19/2005,38,48E-7320-11,,Yes,RESIDENTIAL,,,2.5,,,28,28,11/17/2005,MONTCLAIR,No,1,,,No,Conventional,10/20/2005 13:02,$317 ,,10/20/2005,,Excl Right,,11/17/2005,"$849,000 ",11/17/2005,,,No,No,"$899,000 ","$875,000 ",12/19/2005,$308.97 ,11,$309 ,,97,103,For Sale,,,48E-7320-11,,,12/19/2005,Public Records,,CA,12/19/2005,Three or More Stories,94611,R-30,,,,,HAL CASTLE,447745,Linda Patterson,962953
40229947,SLD,0,6533 CHELTON DR,,OAKLAND,2611,"$899,000 ","$899,000 ",DE,2896,5,3,0,Y,2,1964,0.32,"14,110",,,12/13/2006,49,48D-7302-19-3,4046,Yes,RESIDENTIAL,,,2.5,,Alameda,93,0,12/12/2006,PIEDMONT PINES,No,1,,,No,Conventional,12/12/2006 11:44,$310 ,,12/12/2006,,Excl Right,,12/12/2006,"$899,000 ",12/12/2006,,,No,No,"$899,000 ","$899,000 ",12/12/2006,$310.43 ,12,$310 ,,100,100,For Sale,,,048D730201903,,,12/27/2006,Public Records,,CA,12/27/2006,Two Story,94611-1615,1101,,,,,Harry Tse,1388146,NON MEMBER,
40076882,SLD,14,15022 BROADWAY TER,,OAKLAND,2611,"$899,000 ","$920,000 ",DE,2680,3,2,1,Y,2,1997,0.16,"6,930",,,6/7/2005,16,48G-7427-10-2,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,14,14,5/13/2005,None,No,1,,,No,Conventional,4/29/2005 14:36,$335 ,,4/29/2005,,Excl Right,,5/13/2005,"$949,000 ",5/13/2005,,,No,No,"$899,000 ","$920,000 ",6/7/2005,$343.28 ,8,$343 ,,102,97,For Sale,,,048G742701002,,,6/7/2005,Public Records,,CA,6/7/2005,Two Story,94611-1251,1001,,,,,Jerilynn A Babington,326726,HEIDI MUELLER,974036
20038251,SLD,3,6133 FAIRLANE DR,,OAKLAND,2611,"$899,000 ","$1,050,000 ",DE,3385,4,3,1,Y,3,1993,0.27,"11,600",,,1/22/2001,20,48H-7565-5,,Yes,RESIDENTIAL,,,3%,,Alameda,4,4,10/30/2000,MONTCLAIR,No,3,0,,No,Conventional,10/26/2000 22:00,$265 ,,10/27/2000,,Excl Right,,10/30/2000,"$899,000 ",10/30/2000,No,0,No,No,"$899,000 ","$1,050,000 ",,$310.19 ,8,$310 ,,117,117,For Sale,,,048H756500500,0,0,8/18/2001,Public Records,,CA,1/22/2001,Three or More Stories,94611,,,,,,DEE KNOWLAND,1145418,ALESO GOURHAN,1230328
11136463,SLD,8,24 SARONI CT,,OAKLAND,2611,"$899,000 ","$899,000 ",DE,2770,3,2,1,Y,2,1999,0.14,"6,143",0,,5/28/2002,14,48E-7330-30,,Yes,RESIDENTIAL,,,2.5,,Alameda,9,9,4/30/2002,MONTCLAIR,No,1,,,No,Conventional,4/21/2002 22:00,$324 ,,4/22/2002,,Excl Right,,4/30/2002,"$899,000 ",4/30/2002,No,,No,No,,"$899,000 ",,$324.55 ,7,$324 ,,100,100,For Sale,,,048E733003000,,,5/29/2002,Other,,CA,5/30/2002,Two Story,94611-1415,,,,,,Todd C Van Laanen,1025053,_ Nonmember/Member,
11067033,SLD,27,6501 LONGWALK DR,,OAKLAND,2611,"$899,000 ","$880,000 ",DE,3465,5,4,1,N,2,1938,0.16,"7,140",0,,11/17/2000,75,48D-7278-26,,Yes,RESIDENTIAL,,,2.5,,Alameda,28,28,10/12/2000,PIEDMONT PINES,No,2,,,No,Conventional,9/14/2000 22:00,$259 ,,9/15/2000,,Excl Right,,10/12/2000,"$899,000 ",10/12/2000,No,,No,No,,"$880,000 ",,$253.97 ,9,$253 ,,98,98,For Sale,,,048D727802600,,,12/13/2000,Other,,CA,12/14/2000,Three or More Stories,94611-1718,,,,,,Kathi Olson,,Richard T Dingfelder,
22016663,SLD,20,6577 GLEN OAKS WAY,,OAKLAND,2611,"$899,000 ","$899,000 ",DE,3400,3,3,0,Y,2,2002,0,0,,,8/12/2002,11,48F-7376-31,,Yes,RESIDENTIAL,,,3%,,Alameda,21,21,6/25/2002,MONTCLAIR,No,2,0,,No,Cash,6/4/2002 22:00,$264 ,,6/5/2002,,Excl Right,,6/25/2002,"$899,000 ",6/25/2002,No,0,No,No,"$899,000 ","$899,000 ",,$264.41 ,8,$264 ,,100,100,For Sale,,,48F-7376-31,0,0,8/13/2002,Other,,CA,8/12/2002,Three or More Stories,94611,,,,,,MARY JANE MCCONVILLE,789280,BONNIE HIRSCH,
21023231,SLD,14,5842 ESTATES DR,,OAKLAND,2611,"$899,000 ",$0 ,DE,3118,5,4,1,Y,2,1954,0.34,"14,873",,,8/29/2001,59,48C-7187-1-5,,Yes,RESIDENTIAL,,,3,,Alameda,15,15,7/12/2001,,No,2,0,,No,Cash,6/27/2001 22:00,$288 ,,6/28/2001,,Excl Right,,7/12/2001,"$899,000 ",7/12/2001,No,0,No,No,"$899,000 ",$0 ,,,8,$0 ,,,,For Sale,,,048C718700105,0,0,8/30/2001,Public Records,,CA,8/29/2001,Two Story,94611,,,,,,ANIAN P TUNNEY,812754,ADELE M GILLIS,1293971
22007423,SLD,1,1977 MANZANITA DR,,OAKLAND,2611,"$899,000 ","$899,000 ",DE,3094,4,2,1,Y,2,1985,0.21,"9,005",,,4/16/2002,28,48E-7320-4,,Yes,RESIDENTIAL,,,2.50%,,Alameda,2,2,3/16/2002,MONTCLAIR,No,2,0,,No,Conventional,3/14/2002 22:00,$290 ,,3/15/2002,,Excl Right,,3/16/2002,"$899,000 ",3/16/2002,No,0,No,No,"$899,000 ","$899,000 ",,$290.56 ,11,$290 ,,100,100,For Sale,,,048E732000400,0,0,4/19/2002,Public Records,,CA,4/16/2002,Three or More Stories,94611,R-30,,,,,RICHARD E. COHEN,1084817,NANCY ROTHMAN,
22006145,SLD,15,7038 BROADWAY TER,,OAKLAND,2611,"$899,000 ","$945,000 ",DE,2681,3,2,1,N,2,1996,0.14,"5,900",,,4/22/2002,17,48G-7416-13-1,,Yes,RESIDENTIAL,,,3%,,Alameda,16,16,3/20/2002,,No,2,0,,No,Conventional,3/4/2002 22:00,$335 ,,3/5/2002,,Excl Right,,3/20/2002,"$899,000 ",3/20/2002,No,0,No,No,"$899,000 ","$945,000 ",,$352.48 ,8,$352 ,,105,105,For Sale,,,048G741601301,0,0,4/24/2002,Public Records,,CA,4/22/2002,Two Story,94611,,,,,,KATHLEEN FLYNN,512350,OUT OF AREA OUT,
22008741,SLD,42,1300 MOUNTAIN BLVD,,OAKLAND,2611,"$899,000 ","$850,000 ",DE,3257,4,2,1,Y,2,1997,0.15,"6,537",,,6/13/2002,16,48G-7418-61,,Yes,RESIDENTIAL,,,2.5,,Alameda,43,43,5/13/2002,MONTCLAIR,No,1,0,,No,Cash,3/31/2002 22:00,$276 ,,4/1/2002,,Excl Right,,5/13/2002,"$949,000 ",5/13/2002,No,0,No,No,"$949,000 ","$850,000 ",,$260.98 ,8,$260 ,,95,90,For Sale,,,048G741806100,0,0,4/29/2010,Public Records,,CA,6/13/2002,Three or More Stories,94611,,,,,,KATHERINE H COOPER,921250,CAROLYN JONES,1179391
22003091,SLD,6,1785 NORTHWOOD CT,,OAKLAND,2611,"$899,000 ","$950,000 ",DE,2756,5,4,0,Y,2,1971,0.14,"6,000",,,2/26/2002,42,48E-7319-6,,Yes,RESIDENTIAL,,,2.50%,,Alameda,7,7,2/11/2002,MONTCLAIR,No,1,0,,No,Conventional,2/4/2002 22:00,$326 ,,2/5/2002,,Excl Right,,2/11/2002,"$899,000 ",2/11/2002,No,0,No,No,"$899,000 ","$950,000 ",,$344.70 ,9,$344 ,,106,106,For Sale,,,048E731900600,0,0,2/27/2002,Public Records,,CA,2/26/2002,Three or More Stories,94611,,,,,,RICHARD E. COHEN,1084817,ADRIENNE BROCHE,1001270
23019745,SLD,87,6500 SWAINLAND RD,,OAKLAND,2611,"$899,000 ","$905,000 ",DE,2911,4,2,1,Y,2,1986,0.27,"11,900",0,,10/7/2003,27,48H-7565-51,,Yes,RESIDENTIAL,,,3,,Alameda,86,86,9/5/2003,MONTCLAIR,No,1,0,,Yes,Other,6/11/2003 17:43,$309 ,,6/10/2003,,Excl Right,,9/5/2003,"$939,000 ",9/5/2003,No,0,No,No,"$939,000 ","$905,000 ",,$310.89 ,9,$311 ,,101,96,For Sale,,,048H756505100,0,0,10/14/2003,Public Records,,CA,10/7/2003,Two Story,94611,,,,,,NAHID K NASSIRI,827680,OUT OF AREA OUT,
22039331,SLD,182,6615 ELVERTON DR,,OAKLAND,2611,"$899,000 ","$850,000 ",DE,3300,5,4,0,Y,2,1995,0.23,"10,153",,,7/18/2003,18,48G-7446-40,,Yes,RESIDENTIAL,,,3,,Alameda,183,183,6/11/2003,MONTCLAIR,No,1,0,,No,Conventional,12/10/2002 22:00,$272 ,,12/11/2002,,Excl Right,,6/11/2003,"$945,000 ",6/11/2003,No,0,No,No,"$945,000 ","$850,000 ",,$257.58 ,11,$257 ,,95,90,For Sale,,,048G744604000,0,0,7/21/2003,Other,,CA,7/18/2003,Three or More Stories,94611,,,,,,HEIDI MARCHESOTTI,1308798,ELIZABETH MALKASSIAN,
23001369,SLD,39,6850 EXETER DR,,OAKLAND,2611,"$899,000 ","$880,000 ",DE,3086,3,2,1,Y,2,1990,0.26,"11,417",,,4/17/2003,23,48D-7297-34-1,,Yes,RESIDENTIAL,,,3%,,Alameda,40,40,2/22/2003,MONTCLAIR,No,2,0,,No,Conventional,1/13/2003 22:00,$291 ,,1/14/2003,,Excl Right,,2/22/2003,"$929,000 ",2/22/2003,No,0,No,No,"$929,000 ","$880,000 ",,$285.16 ,8,$285 ,,98,95,For Sale,,,048D729703401,0,0,4/19/2003,Public Records,,CA,4/17/2003,Two Story,94611,,,,,,THERESA D. CARLISLE,1016920,JEFFREY HILGERT,1104923
40445878,SLD,13,5817 HARBORD DR,,OAKLAND,2611,"$899,000 ","$887,500 ",DE,2733,4,3,1,Y,2,1954,0.23,"9,870",,,2/26/2010,59,48C-7176-8-2,4045.01,Yes,RESIDENTIAL,,,2.5,,Alameda,13,13,1/27/2010,PIEDMONT SIDE,No,1,,,No,Conventional,1/14/2010 16:27,$329 ,,1/14/2010,,Excl Right,,1/27/2010,"$899,000 ",1/27/2010,,,No,No,"$899,000 ","$887,500 ",2/26/2010,$324.73 ,9,$325 ,,99,99,For Sale,,,048C717600802,,,9/10/2015,Public Records,None,CA,2/26/2010,Two Story,94611-3122,1001,GEORGIA V. CORNELL,841838,,,Nancy Rothman,1016626,Katie Macks,1412541
40480613,SLD,25,709 Caldwell Road,,OAKLAND,2611,"$899,000 ","$889,750 ",DE,3005,4,2,,Y,2,1997,17,"7,700",,,10/1/2010,16,48G-7409-7,,Yes,RESIDENTIAL,,,2.5,,Alameda,25,25,8/29/2010,MONTCLAIR,No,1,,,No,Conventional,8/4/2010 15:15,$299 ,,8/4/2010,,Excl Agency,,8/29/2010,"$899,000 ",8/29/2010,,,No,No,"$899,000 ","$889,750 ",10/1/2010,$296.09 ,7,$296 ,,99,99,For Sale,,1481249,048G740900700,,,10/1/2010,Public Records,None,CA,10/1/2010,Two Story,94611-1803,,,,,,RICK RICHETTA,1449499,TIFFANY COPLAND,1481249
40490177,SLD,44,1315 MOUNTAIN BLVD,,OAKLAND,2611,"$899,000 ","$860,000 ",DE,2844,4,4,,Y,1,1953,0.13,"5,562",,,12/10/2010,60,48G-7404-20,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,44,44,11/12/2010,MONTCLAIR,No,2,,,No,Conventional,9/29/2010 16:16,$316 ,,9/29/2010,,Excl Agency,,11/12/2010,"$899,000 ",11/12/2010,,,No,No,"$899,000 ","$860,000 ",12/10/2010,$302.39 ,8,$302 ,,96,96,For Sale,,1412541,048G740402000,,,12/10/2010,Public Records,None,CA,12/10/2010,Two Story,94611-2007,1001,,,,,MARTHA HILL,1414542,Katie Macks,1412541
40628606,SLD,40,6045 GIRVIN DR,,OAKLAND,2611,"$899,000 ","$828,000 ",DE,2673,3,2,1,Y,2,1993,0.15,"6,600",,,10/22/2013,20,48D-7282-18,4046,Yes,RESIDENTIAL,,,2.50%,,Alameda,40,40,9/30/2013,PIEDMONT PINES,No,2,,,No,Conventional,8/21/2013 16:19,$336 ,595554,8/21/2013,,Excl Right,,9/30/2013,"$899,000 ",9/30/2013,,,Yes,No,"$899,000 ","$828,000 ",10/23/2013,$309.76 ,8,$310 ,Co-Op,92,92,For Sale,,1335015,048D728201800,,,10/23/2013,Public Records,None,CA,10/23/2013,Two Story,94611-2458,1001,,,,,DIAN D HYMER,595554,CHRISTIAN THEDE,1335015
40588192,SLD,148,6983 ELVERTON DR,,OAKLAND,2611,"$899,000 ","$865,000 ",DE,3101,4,3,0,Y,2,1992,0.354683,"15,450",,,3/1/2013,21,48G-7448-61-13,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,148,148,2/1/2013,MONTCLAIR HILLS,No,2,,UNKNOWN,No,Other,9/5/2012 21:04,$290 ,1408907,9/5/2012,,Excl Agency,,2/1/2013,"$975,000 ",2/1/2013,,,Yes,No,"$939,000 ","$865,000 ",3/1/2013,$278.94 ,8,$279 ,,96,89,For Sale,,1277854,048G744806113,,,5/21/2013,Public Records,None,CA,3/1/2013,Three or More Stories,94611-1172,1001,,,,,JENNIFER AMES,1408907,SUSAN D KNIGHT,1277854
40696560,SLD,14,2630 MOUNTAIN GATE WAY,,OAKLAND,2611,"$899,000 ","$1,020,000 ",DE,3028,4,3,0,Y,2,1962,0.136593,"5,950",,,6/10/2015,53,48D-7256-40-2,4046,Yes,RESIDENTIAL,,,3,,Alameda,14,14,5/13/2015,MONTCLAIR,No,1,,,No,Conventional,4/29/2015 10:35,$297 ,1933417,4/29/2015,,Excl Right,2,5/13/2015,"$899,000 ",5/13/2015,,,Yes,No,"$899,000 ","$1,020,000 ",6/11/2015,$336.86 ,8,$337 ,Co-Op,113,113,For Sale,,834597,048D725604002,,,12/14/2016,Public Records,None,CA,6/11/2015,Three or More Stories,94611,1001,,,,,SHEILA P JOHNSON,1933417,KENNETH LEE,1496964
40695622,SLD,93,6417 ESTATES DR,,OAKLAND,2611,"$899,000 ","$1,420,000 ",DE,2864,5,3,1,Y,3,1959,0.245179,"10,680",,,8/21/2015,56,48C-7180-1-2,4045.01,Yes,RESIDENTIAL,,,3,,Alameda,93,93,7/24/2015,PIEDMONT SIDE,No,2,,,No,Cash,4/22/2015 12:03,$314 ,1368031,4/22/2015,,Excl Right,,7/24/2015,"$899,000 ",7/24/2015,,,Yes,No,"$1,219,550 ","$1,420,000 ",8/24/2015,$495.81 ,10,$496 ,,158,158,For Sale,,1431765,048C718000102,,,8/24/2015,Public Records,None,CA,8/24/2015,Two Story,94611,1001,,,,,ANDREW G DE VRIES,1368031,JULIE GARDNER,1431765
