Year,Rank,Agent,Office,UnitsListed,VolumeListed,UnitsSold,VolumeSold,UnitsTotal,VolumeTotal,% MLS Volume,Avg Ttl Price,Avg DOM
2016,476,"Wright, James - 159511002",J. Rockcliff Realtors Inc - CCJROCK02,35,"$33,350,866 ",20,"$20,031,500 ",55,"$53,382,366 ",0.01%,"970,588",29
2016,10682,"Longwood, Debra - 183503085",BayToBayHomes.com - CCBAYTOBAY,1,"$535,000 ",2,"$2,374,000 ",3,"$2,909,000 ",0.00%,"969,667",29
2016,621,"Olson, Rob - 159506784",Pacific Union International - CCPURB09,30,"$28,445,415 ",25,"$24,665,570 ",55,"$53,110,985 ",0.01%,"965,654",29
2016,6428,"Stafford, Leonette - ML91086",Realty World People to People - ML29865,2,"$1,880,000 ",0,$0 ,2,"$1,880,000 ",0.00%,"940,000",29
2016,5979,"Dunn, Mark - 159506534",Coldwell Banker - CCCOLD19,3,"$2,195,000 ",16,"$15,332,388 ",19,"$17,527,388 ",0.00%,"922,494",29
2016,3073,"KOSEL, CATHIE - R00712617",THE KOSEL COMPANY - BTKC,7,"$6,703,000 ",8,"$6,939,900 ",15,"$13,642,900 ",0.00%,"909,527",29
2016,8788,"Greenwood, Zachary - QS811572",CBRE - QSCBR2,1,"$900,000 ",0,$0 ,1,"$900,000 ",0.00%,"900,000",29
2016,582,"HENDRICKSON, BARBARA - R00780582",RED OAK REALTY - BREDO,31,"$29,495,750 ",20,"$16,360,890 ",51,"$45,856,640 ",0.01%,"899,150",29
2016,449,"Bathgate, Vlatka - 159511004",Coldwell Banker - CCCOLD02,40,"$34,498,500 ",34,"$31,903,100 ",74,"$66,401,600 ",0.01%,"897,319",29
2016,1576,"HYDE-WANG, CANDACE - R00983422",MARVIN GARDENS EAST BAY - BMAR 02,16,"$13,786,500 ",24,"$21,595,000 ",40,"$35,381,500 ",0.01%,"884,538",29
2016,5437,"Wan, Xuhui - 154034982",Wan Real Estate Co. - SWRA01,3,"$2,676,168 ",35,"$30,717,889 ",38,"$33,394,057 ",0.01%,"878,791",29
2016,5208,"Wang, Chenghua - 159516663BE",California Pacific Brokers - SFLP01,4,"$2,872,500 ",11,"$10,109,950 ",15,"$12,982,450 ",0.00%,"865,497",29
2016,3049,"Sallander, Lori - 159519094",Bay Sotheby's International Re - CCPPSI,7,"$6,780,000 ",8,"$5,972,000 ",15,"$12,752,000 ",0.00%,"850,133",29
2016,9017,"Ganatra, Mita - 206537029",Coldwell Banker - SCCB02,1,"$849,000 ",0,$0 ,1,"$849,000 ",0.00%,"849,000",29
2016,7457,"Elias, Shelby - QMSSIMPSHE",California Realty Partners - QM01SSIM01,2,"$1,337,118 ",1,"$1,208,000 ",3,"$2,545,118 ",0.00%,"848,373",29
2016,2577,"Kumar, Praveen - 206535180",WebERealty - SPGK01,10,"$8,377,000 ",8,"$6,710,000 ",18,"$15,087,000 ",0.00%,"838,167",29
2016,773,"Sabherwal, Alka - 159502061",RE/MAX Accord - CCRMXA01,29,"$24,400,800 ",42,"$34,878,197 ",71,"$59,278,997 ",0.01%,"834,915",29
2016,5330,"Lau, Yannie - 183507375",Century 21 Marquis - SJYL01,3,"$2,760,000 ",2,"$1,410,762 ",5,"$4,170,762 ",0.00%,"834,152",29
2016,4928,"O'Sullivan, Edmond - QS804421",Keller Williams San Francisco - QSKWRSF,4,"$3,161,500 ",8,"$6,733,000 ",12,"$9,894,500 ",0.00%,"824,542",29
2016,5633,"Kesari, Mallikarjuna - 206529629","Saburi Homes, Inc - SBHG02",4,"$2,480,000 ",22,"$18,780,111 ",26,"$21,260,111 ",0.00%,"817,697",29
2016,11663,"Tsang, Nancy - 206507146",Show and Sell - SSOO01,1,"$390,500 ",1,"$1,230,000 ",2,"$1,620,500 ",0.00%,"810,250",29
2016,6092,"Achury, Michael - 159521718",WP Realty - CCWKP,3,"$2,108,000 ",5,"$4,244,000 ",8,"$6,352,000 ",0.00%,"794,000",29
2016,9278,"Lac, John - ML154571",Loan Factory - ML30275,1,"$790,713 ",0,$0 ,1,"$790,713 ",0.00%,"790,713",29
2016,9639,"Doyle, Kaarin - 206516629","Alain Pinel, REALTORS - SHGM03",1,"$717,000 ",3,"$2,430,750 ",4,"$3,147,750 ",0.00%,"786,938",29
2016,9721,"An, Michelle - QS808280",Keller Williams San Francisco - QSKWRSF,1,"$700,000 ",2,"$1,660,000 ",3,"$2,360,000 ",0.00%,"786,667",29
2016,4045,"Dong, Jessica - ML92694",Realty World-SVI Group - ML29731,5,"$4,423,000 ",12,"$8,912,338 ",17,"$13,335,338 ",0.00%,"784,432",29
2016,275,"Rivara, Margene - 206517106",Re/Max Accord - SRXW01,57,"$45,278,606 ",16,"$11,757,150 ",73,"$57,035,756 ",0.01%,"781,312",29
2016,9325,"Lim, Byron - 206524371",Coldwell Banker Infiniti - SOPT02,1,"$780,000 ",4,"$3,056,000 ",5,"$3,836,000 ",0.00%,"767,200",29
2016,4310,"Candau, Brad - 159503387",Baywind Realty - CCBBWR,5,"$4,009,000 ",3,"$2,081,000 ",8,"$6,090,000 ",0.00%,"761,250",29
2016,7944,"Parker, Debra - QMDPARKERD",The Parker Group - QM01PAAD,1,"$1,150,000 ",1,"$366,450 ",2,"$1,516,450 ",0.00%,"758,225",29
2016,1612,"Arguello, Jonathan - 206517540",Silver Creek Realty Group - SSVR01,20,"$13,511,950 ",9,"$8,473,000 ",29,"$21,984,950 ",0.00%,"758,102",29
2016,4557,"Glynn, Russell - 159506008",Silver Real Estate - CCSLVR,5,"$3,629,000 ",7,"$5,432,000 ",12,"$9,061,000 ",0.00%,"755,083",29
2016,4441,"Kuramoto, Susan - ML247474",Alain Pinel Realtors - ML37608,5,"$3,797,000 ",11,"$8,259,800 ",16,"$12,056,800 ",0.00%,"753,550",29
2016,7890,"HANSEN-ROMERO, JENNIFER - R01944706","DANIEL WINKLER & ASSOCS., INC - BWAI",2,"$1,166,000 ",15,"$11,447,383 ",17,"$12,613,383 ",0.00%,"741,964",29
2016,1635,"Knauff, Paul - 159501966",Alain Pinel REALTORS - CCAPR03,20,"$13,328,350 ",21,"$17,083,600 ",41,"$30,411,950 ",0.01%,"741,755",29
2016,1712,"Bell, JuDee - 159511351",J. Rockcliff Realtors Inc - CCJROCK02,16,"$12,695,950 ",34,"$24,200,391 ",50,"$36,896,341 ",0.01%,"737,927",29
2016,11537,"Ho, Valerie - QS035497",Coldwell Banker Res. R.E. Svcs - QSCOLD03,1,"$410,000 ",1,"$1,060,000 ",2,"$1,470,000 ",0.00%,"735,000",29
2016,10736,"Wang, Alan - ML304882",Keller Williams Realty-Silicon Valley - ML33036,1,"$529,500 ",1,"$940,000 ",2,"$1,469,500 ",0.00%,"734,750",29
2016,2829,"Abshire, Patrick - 159511556",Keller Williams Realty - CCKELR,10,"$7,427,000 ",4,"$2,850,000 ",14,"$10,277,000 ",0.00%,"734,071",29
2016,2136,"Aspland, Mary - 159505328",BHHS Drysdale Properties - CCPCR39,11,"$10,288,800 ",9,"$4,286,800 ",20,"$14,575,600 ",0.00%,"728,780",29
2016,3400,"NEDDERSEN, CHRIS - R01143189",COLDWELL BANKER REAL ESTATE - BCOL 01,11,"$5,841,620 ",25,"$20,149,150 ",36,"$25,990,770 ",0.01%,"721,966",29
2016,2680,"Staten, Troy - 149520305","Alain Pinel, REALTORS® - SHGM07",10,"$7,990,000 ",23,"$15,756,000 ",33,"$23,746,000 ",0.01%,"719,576",29
2016,8011,"Davis, Courtney - 206534678",Keller Williams SF - SAKC01,1,"$1,125,000 ",21,"$14,574,833 ",22,"$15,699,833 ",0.00%,"713,629",29
2016,8050,"Han, Alexander - QS810322",Climb Real Estate - QSCLMB,2,"$1,115,000 ",4,"$3,143,000 ",6,"$4,258,000 ",0.00%,"709,667",29
2016,6614,"Advani, Muskaan - ML204087",Elite Realty & Finance - ML55764,2,"$1,768,000 ",8,"$5,254,000 ",10,"$7,022,000 ",0.00%,"702,200",29
2016,12571,"Pan, Peter - 213500328","JP Real Estate & Loans, Inc - CCWMEGA",1,"$209,000 ",3,"$2,589,000 ",4,"$2,798,000 ",0.00%,"699,500",29
2016,1487,"Wong, Christine - 206517653",United Brokers Real Estate - SURL01,29,"$14,483,900 ",57,"$45,496,525 ",86,"$59,980,425 ",0.01%,"697,447",29
2016,7417,"Singh, Narinderjit - 206521974",Re/Max Accord - SJGS05,3,"$1,351,000 ",40,"$28,341,850 ",43,"$29,692,850 ",0.01%,"690,531",29
2016,4741,"Junell, Annette - 206517201",Keller Williams Tri-Valley - SKWB02,6,"$3,392,000 ",25,"$17,992,400 ",31,"$21,384,400 ",0.00%,"689,819",29
2016,7849,"Simms, Phil - ML201284",Coldwell Banker - ML36194,2,"$1,183,000 ",7,"$5,002,450 ",9,"$6,185,450 ",0.00%,"687,272",29
2016,464,"Carter, Todd - 159504700BE",Re/Max Accord - SJGS03,51,"$33,958,625 ",28,"$19,313,153 ",79,"$53,271,778 ",0.01%,"674,326",29
2016,7432,"Deffina, Michael - 159510253",CharterHouse - CCCHMO,2,"$1,345,000 ",0,$0 ,2,"$1,345,000 ",0.00%,"672,500",29
2016,3256,"DeWees, Arlene - 206511214",Bartlett Real Estate - SPKS01,8,"$6,236,000 ",7,"$3,829,825 ",15,"$10,065,825 ",0.00%,"671,055",29
2016,5428,"Jurukov, Dejan - 198018686",Premier Realty Associates - SURS02,4,"$2,683,000 ",0,$0 ,4,"$2,683,000 ",0.00%,"670,750",29
2016,6258,"Durst, Diane - 206503938",Cottage Real Estate - SDDI01,3,"$1,992,500 ",4,"$2,673,000 ",7,"$4,665,500 ",0.00%,"666,500",29
2016,4975,"CROPTIER, MARGUERITE - R01427052",BAY SOTHEBY'S INTL REALTY - BEBSOTH,5,"$3,109,000 ",4,"$2,879,400 ",9,"$5,988,400 ",0.00%,"665,378",29
2016,6836,"Pashby, John - QS807712",Century 21 M&M and Associates - QSCMMA,2,"$1,640,000 ",1,"$349,000 ",3,"$1,989,000 ",0.00%,"663,000",29
2016,2603,"Liang, Ksai - 206517011",K&J Investment - SKJI01,13,"$8,297,887 ",30,"$20,136,221 ",43,"$28,434,108 ",0.01%,"661,258",29
2016,7526,"Lin, Patty - 159510261",Via Property Management - CCHITCH,2,"$1,308,000 ",0,$0 ,2,"$1,308,000 ",0.00%,"654,000",29
2016,7527,"Faustino, Virgi - ML217208",Reliance Realty Group - ML35893,2,"$1,307,500 ",0,$0 ,2,"$1,307,500 ",0.00%,"653,750",29
2016,1709,"Brown, Wendy - 206508364",Re/Max Accord - SJGS01,20,"$12,714,450 ",8,"$5,525,500 ",28,"$18,239,950 ",0.00%,"651,427",29
2016,5988,"GONZALES, RUDOLPH - R01960333",RED OAK REALTY - BREDO,3,"$2,187,000 ",11,"$6,887,000 ",14,"$9,074,000 ",0.00%,"648,143",29
2016,3416,"Geoffrion, Suzanne - 159520269",Coldwell Banker - CCCOLD02,8,"$5,784,000 ",20,"$12,351,084 ",28,"$18,135,084 ",0.00%,"647,682",29
2016,2269,"MORGAN AUSTIN, GANICE - R01503415",PACIFIC UNION INTERNATIONAL - OPACU 01,15,"$9,685,000 ",18,"$11,616,700 ",33,"$21,301,700 ",0.00%,"645,506",29
2016,3348,"Amsden, Chris - 159502108",Redfin - CCREDFIN,9,"$5,978,400 ",4,"$2,405,750 ",13,"$8,384,150 ",0.00%,"644,935",29
2016,9663,"Mauser, Sean - 159510558",Coldwell Banker - CCCOLD19,1,"$712,000 ",4,"$2,485,000 ",5,"$3,197,000 ",0.00%,"639,400",29
2016,5012,"NWOKEDI, KENNETH - R01320832",BAY SOTHEBYS IN'T REALTY - OBTRL 01,6,"$3,070,000 ",4,"$3,310,000 ",10,"$6,380,000 ",0.00%,"638,000",29
2016,8832,"Zhang, Xushao - 159520142",Real Estate eBroker Inc - CCREEB,2,"$890,000 ",6,"$4,175,000 ",8,"$5,065,000 ",0.00%,"633,125",29
2016,4182,"Wadhwani, Anil - QMMWADHWAN","Property Plus Solution, Inc. - QM01PPSI",6,"$4,209,000 ",10,"$5,762,000 ",16,"$9,971,000 ",0.00%,"623,188",29
2016,4373,"Vainberg, Suzan - ML90359",Arooly - ML29971,6,"$3,900,000 ",5,"$2,889,000 ",11,"$6,789,000 ",0.00%,"617,182",29
2016,4107,"Hanna, John - 206528476","H & H Property Invest., Inc - SHHP01",7,"$4,303,400 ",2,"$1,205,000 ",9,"$5,508,400 ",0.00%,"612,044",29
2016,2663,"Nelsen, Wallene - 159506396",Golden Hills Brokers/WN - CCGOLDHILL2,13,"$8,064,500 ",8,"$4,759,538 ",21,"$12,824,038 ",0.00%,"610,668",29
2016,7160,"Chung, Daisy - ML247233",Hisun Realty & Finance Company - ML35675,2,"$1,479,000 ",3,"$1,571,000 ",5,"$3,050,000 ",0.00%,"610,000",29
2016,4430,"Scrivner, Riley - 206511178",Re/Max Accord - SRXW01,7,"$3,811,500 ",19,"$11,986,400 ",26,"$15,797,900 ",0.00%,"607,612",29
2016,1307,"Wright, Debbie - 161501334",Bay Sotheby's International Re - CCUCB05,28,"$16,321,500 ",18,"$11,569,550 ",46,"$27,891,050 ",0.01%,"606,327",29
2016,11043,"Singh, Jagdev - 206521544",Realty One Group AMR - SMHD01,1,"$482,000 ",6,"$3,705,000 ",7,"$4,187,000 ",0.00%,"598,143",29
2016,3804,"Kaney, Susan - 149520513","Alain Pinel, REALTORS® - SHGM07",6,"$4,922,500 ",22,"$11,718,299 ",28,"$16,640,799 ",0.00%,"594,314",29
2016,5445,"Halali, Ben - ML244403",Amazing Realty - ML88612,4,"$2,665,000 ",1,"$305,000 ",5,"$2,970,000 ",0.00%,"594,000",29
2016,2765,"Theodorides, George - QS807439",Vanguard Properties - QSVANG02,13,"$7,657,000 ",3,"$1,715,000 ",16,"$9,372,000 ",0.00%,"585,750",29
2016,1521,"Oberoi, Eddie - 198012385",Intero Real Estate Services - SBKS01,25,"$14,262,917 ",13,"$7,964,215 ",38,"$22,227,132 ",0.00%,"584,925",29
2016,1244,"Gholson, Jim - 206513836",Legacy Real Estate & Assoc. - SMMX01,27,"$17,011,900 ",8,"$3,333,000 ",35,"$20,344,900 ",0.00%,"581,283",29
2016,7464,"GALLARDO, JOSEPH - R01840887",BAY SOTHEBY'S INTL REALTY - BEBSOTH,2,"$1,335,000 ",15,"$8,404,500 ",17,"$9,739,500 ",0.00%,"572,912",29
2016,2757,"Wotus, Laurie - 159516081",Better Homes Realty - CCSFA,12,"$7,694,000 ",9,"$4,306,500 ",21,"$12,000,500 ",0.00%,"571,452",29
2016,9678,"LOH, PAUL - R00793264",LOH REALTY & INVESTMENTS - OLOH01,1,"$710,000 ",2,"$987,000 ",3,"$1,697,000 ",0.00%,"565,667",29
2016,6115,"Huang, Brian - 206531333",BH Real Estate Services - SBHQ01,5,"$2,097,500 ",23,"$13,712,080 ",28,"$15,809,580 ",0.00%,"564,628",29
2016,568,"Jardin, June - 161501304",BHHS Drysdale Properties - SWWH01,51,"$29,935,099 ",61,"$33,297,645 ",112,"$63,232,744 ",0.01%,"564,578",29
2016,688,"SPRING, DECLAN - R01398898",RED OAK REALTY - BREDO,45,"$26,222,325 ",44,"$23,563,355 ",89,"$49,785,680 ",0.01%,"559,390",29
2016,9075,"Morgan, Lupe - QBD316753",RE/MAX Gold - QB7CREGO13,1,"$835,000 ",4,"$1,950,000 ",5,"$2,785,000 ",0.00%,"557,000",29
2016,2034,"RANDOLPH, MALAIKA - R01317711",BERKSHIRE HATHAWAY HOME SERVICES DRYSDALE PROPERTIES - OPPCR,18,"$10,752,500 ",11,"$5,340,500 ",29,"$16,093,000 ",0.00%,"554,931",29
2016,8683,"Camardese, Brenda - 206519707",Neighborhood Realty - SIFS01,2,"$927,000 ",3,"$1,843,000 ",5,"$2,770,000 ",0.00%,"554,000",29
2016,10351,"McDevitt, Alisa - QS807296",Climb Real Estate - QSCLMB,1,"$599,000 ",8,"$4,372,900 ",9,"$4,971,900 ",0.00%,"552,433",29
2016,1435,"Collins, Mary - 159516333",RE/MAX C.C. Connection - CCRXCC,28,"$14,976,525 ",16,"$9,295,900 ",44,"$24,272,425 ",0.01%,"551,646",29
2016,7905,"TALBOT, PAUL - R01940563",BHG MASON-MCDUFFIE REAL ESTATE - BPRUD 01,4,"$1,162,300 ",37,"$21,393,600 ",41,"$22,555,900 ",0.00%,"550,144",29
2016,4786,"Waraich, Ruby - 206528746",Realty One Group AMR - SMHD01,6,"$3,346,775 ",12,"$6,527,375 ",18,"$9,874,150 ",0.00%,"548,564",29
2016,4137,"Khorasanee, Asad - 206522975",Intero Real Estate Services - SBKS01,7,"$4,262,000 ",18,"$9,427,100 ",25,"$13,689,100 ",0.00%,"547,564",29
2016,10394,"Chu, Pak - QS800046",I.J. Chu Realty - QSIJCR,1,"$585,500 ",2,"$1,055,000 ",3,"$1,640,500 ",0.00%,"546,833",29
2016,3844,"Lee, Elina - ML186996",Century 21 M&M and Associates - ML80487,8,"$4,833,000 ",7,"$3,335,000 ",15,"$8,168,000 ",0.00%,"544,533",29
2016,8307,"PINES, DAN - R01217816",ALOHA BAY REALTY - BJLRE,2,"$1,035,000 ",6,"$3,305,000 ",8,"$4,340,000 ",0.00%,"542,500",29
2016,809,"Hutchens, Sherry - 159508614",Dudum Real Estate Group - CCDUDREG,41,"$23,681,650 ",28,"$13,667,350 ",69,"$37,349,000 ",0.01%,"541,290",29
2016,2747,"Landgraf, Linda - 159520907",BHHS Drysdale Properties - CCPCAR35,12,"$7,724,750 ",19,"$9,021,050 ",31,"$16,745,800 ",0.00%,"540,187",29
2016,4276,"Sharma, Roger - 206528902","Home & More, Inc. - SLJY05",9,"$4,062,999 ",24,"$13,755,376 ",33,"$17,818,375 ",0.00%,"539,951",29
2016,11215,"Lawrence, David - 206518667",SF East Bay Homes - SSFE01,1,"$455,000 ",2,"$1,164,000 ",3,"$1,619,000 ",0.00%,"539,667",29
2016,1389,"Sommer, Ron - 206517660",Alamo Better Homes - SPVD01,26,"$15,354,500 ",13,"$5,679,500 ",39,"$21,034,000 ",0.00%,"539,333",29
2016,7261,"Figueroa, Tessie - ML99671",Akimax Realty - ML28530,2,"$1,430,000 ",3,"$1,263,000 ",5,"$2,693,000 ",0.00%,"538,600",29
2016,2582,"McClellan, Brenda - 206519748",Fohl and McClellan - SLFR01,15,"$8,366,000 ",33,"$17,462,938 ",48,"$25,828,938 ",0.01%,"538,103",29
2016,3538,"PARKINSON, CAMERON - R01828320",THORNWALL PROPERTIES INC. - BTHOR,9,"$5,495,000 ",32,"$16,509,168 ",41,"$22,004,168 ",0.00%,"536,687",29
2016,7738,"DeMars, Gary - QS800719",Zephyr Real Estate - QSZEPH,2,"$1,215,000 ",1,"$395,000 ",3,"$1,610,000 ",0.00%,"536,667",29
2016,11691,"Lovewell, Katie - 206534421",RE/Max Accord - SJGS06,1,"$388,000 ",7,"$3,900,200 ",8,"$4,288,200 ",0.00%,"536,025",29
2016,2781,"CHU, HELEN - R01957473",ALAIN PINEL REALTORS - OALNP 03,15,"$7,610,500 ",10,"$5,737,000 ",25,"$13,347,500 ",0.00%,"533,900",29
2016,239,"Yaqub, Basil - 206530568",Pacific Realty Partners - SLJY01,97,"$49,358,000 ",67,"$38,188,658 ",164,"$87,546,658 ",0.02%,"533,821",29
2016,11161,"Celeste, Rich - ML89042",Pinnacle Real Estate - ML29960,1,"$460,000 ",1,"$605,000 ",2,"$1,065,000 ",0.00%,"532,500",29
2016,10754,"Hedrick, Mandy - ML228534",Maxreal Property - ML34189,1,"$525,000 ",2,"$1,058,143 ",3,"$1,583,143 ",0.00%,"527,714",29
2016,10797,"Man, Patrick - QS376395",KA Real Estate Company - QSKARE,1,"$520,000 ",1,"$530,000 ",2,"$1,050,000 ",0.00%,"525,000",29
2016,1416,"Haus, Jennifer - 161502168",Foundation Real Estate - SENJ01,34,"$15,163,350 ",13,"$9,402,837 ",47,"$24,566,187 ",0.01%,"522,685",29
2016,12709,"NOVELO, HOLDA - R00781045",LANDMARK REAL ESTATE MANAGEMENT - OLREM,1,"$137,000 ",2,"$1,430,000 ",3,"$1,567,000 ",0.00%,"522,333",29
2016,10629,"Wong, Mitchell - ML194971",Intero Real Estate Services - ML29594,1,"$545,000 ",3,"$1,533,000 ",4,"$2,078,000 ",0.00%,"519,500",29
2016,4602,"Chen, Wendy - QS401719",First National Realty - QSFIRN,7,"$3,574,000 ",5,"$2,653,000 ",12,"$6,227,000 ",0.00%,"518,917",29
2016,10821,"Stevenson, Joe - 149520608",Pacific Realty Partners - SLJY01,1,"$516,000 ",0,$0 ,1,"$516,000 ",0.00%,"516,000",29
2016,10833,"Lang, Antoinette L - ML28862",Century 21-Alpha - ML39337,1,"$515,000 ",0,$0 ,1,"$515,000 ",0.00%,"515,000",29
2016,9376,"Ali, Muhammad - 159512830","Muhammad Ali, REALTOR - CCREXP",2,"$770,000 ",17,"$8,925,000 ",19,"$9,695,000 ",0.00%,"510,263",29
2016,12695,"Nijjar, Kiran - 156502730",MILESTONE REALTY INC - CCMILSTO1,1,"$145,000 ",2,"$1,381,000 ",3,"$1,526,000 ",0.00%,"508,667",29
2016,4214,"Martinez, Cristina - 206515567",Cristina Martinez Company - SCNV01,8,"$4,160,750 ",1,"$402,000 ",9,"$4,562,750 ",0.00%,"506,972",29
2016,6952,"Sanchez, Amber - 206535291",Altas Realty - SALR01,3,"$1,580,000 ",5,"$2,470,000 ",8,"$4,050,000 ",0.00%,"506,250",29
2016,5156,"Jeffers, D.Christine - 206533074",Intero Real Estate Services - CCMRES,5,"$2,916,000 ",7,"$3,154,400 ",12,"$6,070,400 ",0.00%,"505,867",29
2016,2962,"Fitzsimmons, Holly - 211002147",BHHS Drysdale Properties - CCPCAR35,14,"$7,064,900 ",26,"$13,144,750 ",40,"$20,209,650 ",0.00%,"505,241",29
2016,5309,"Phillips, Brian - 159511265",Bridgeport Land & Realty Co. - CCBRDG,5,"$2,778,000 ",5,"$2,250,000 ",10,"$5,028,000 ",0.00%,"502,800",29
2016,963,"Cheng, Sam - 213501451",Coldwell Banker Bartels - CCWBRTL02,42,"$20,789,318 ",15,"$7,719,730 ",57,"$28,509,048 ",0.01%,"500,159",29
2016,10919,"Ali, Nasira - 206513913",Century 21 Ability Realty - SCEE01,1,"$500,000 ",1,"$500,000 ",2,"$1,000,000 ",0.00%,"500,000",29
2016,10933,"Rey, Arlo - 199017935",Peninsula RE Services - SABQ01,1,"$500,000 ",0,$0 ,1,"$500,000 ",0.00%,"500,000",29
2016,10575,"Dengler, William - QMSDENGLER",HBR Gold River - QM01MKSM02,1,"$550,000 ",3,"$1,432,500 ",4,"$1,982,500 ",0.00%,"495,625",29
2016,600,"St. Germain, Sue - 159503755",Century 21 M & M and Assoc. - CCC21MM,61,"$29,107,450 ",31,"$16,175,046 ",92,"$45,282,496 ",0.01%,"492,201",29
2016,8484,"Costa, Tina - QMSCOSTATI",HBR Gold River - QM01MKSM02,2,"$980,000 ",0,$0 ,2,"$980,000 ",0.00%,"490,000",29
2016,11009,"Lo, Ling Ling - ML305858",Intero Real Estate Services - ML39076,1,"$489,000 ",0,$0 ,1,"$489,000 ",0.00%,"489,000",29
2016,717,"Nagle, Barbara - 159507215",J. Rockcliff Realtors Inc. - CCJROCK,48,"$25,671,530 ",21,"$8,062,590 ",69,"$33,734,120 ",0.01%,"488,900",29
2016,915,"Pugao, Jason - 183507095",Harbor Bay Realty - SHBR01,46,"$21,615,672 ",40,"$20,235,520 ",86,"$41,851,192 ",0.01%,"486,642",29
2016,9714,"TIMON SMITH, VANESSA - R113374",MARVIN GARDENS EAST BAY - BMAR 01,2,"$702,500 ",14,"$7,042,515 ",16,"$7,745,015 ",0.00%,"484,063",29
2016,4370,"WISE III, RALPH - R01477755",MARVIN GARDENS EAST BAY - BMAR 01,7,"$3,904,000 ",5,"$1,875,500 ",12,"$5,779,500 ",0.00%,"481,625",29
2016,2731,"Roenspie, Jacklynn - 159510970",Tucker Associates RE Services - CCTARES,12,"$7,792,500 ",31,"$12,846,375 ",43,"$20,638,875 ",0.00%,"479,974",29
2016,5883,"Penner, Michael - 213501169","Penner Homes Real Estate, Inc - CCWPNNR",6,"$2,279,325 ",7,"$3,956,000 ",13,"$6,235,325 ",0.00%,"479,640",29
2016,7989,"Cruz, Josephine - QMBCRUZJOS",Berkshire Hathaway HomeServices-Drysdale Properties - QM01WWHM01,2,"$1,132,000 ",16,"$7,439,741 ",18,"$8,571,741 ",0.00%,"476,208",29
2016,4672,"Paulson, Sharon - 191001456",Coldwell Banker - SCRR02,7,"$3,483,000 ",9,"$4,126,500 ",16,"$7,609,500 ",0.00%,"475,594",29
2016,8971,"Arciaga, Russelle - QS880331",BHG J.F. Finnegan Realtors - QSBHG01,2,"$857,500 ",11,"$5,320,130 ",13,"$6,177,630 ",0.00%,"475,202",29
2016,4993,"Fleming, Richard - 159517527",Realty ONE Group BMC Assoc. - CCJR,7,"$3,088,525 ",23,"$11,149,000 ",30,"$14,237,525 ",0.00%,"474,584",29
2016,3824,"Torres, Romeo - QMBTORRESR",Alliance Bay Realty - QM01PNES02,10,"$4,895,000 ",9,"$4,052,300 ",19,"$8,947,300 ",0.00%,"470,911",29
2016,1678,"Marciel, Gary - 206510563",Marciel Realty - SGPM01,25,"$12,964,450 ",13,"$4,907,000 ",38,"$17,871,450 ",0.00%,"470,301",29
2016,1718,"Mok, Lannie - 206532601",Intero Real Estate Services - SRNN01,21,"$12,668,000 ",67,"$28,612,600 ",88,"$41,280,600 ",0.01%,"469,098",29
2016,840,"Hyles, Michael - 206512765",Re/Max 1st Choice - SMHR01,47,"$22,968,385 ",7,"$2,253,900 ",54,"$25,222,285 ",0.01%,"467,079",29
2016,5053,"Ismen, Franko - 159507705",Realty ONE Group America - CCROGA,6,"$3,022,995 ",24,"$10,980,805 ",30,"$14,003,800 ",0.00%,"466,793",29
2016,2172,"VASDEKIS, ALIKY - R01059261",BHG MASON-MCDUFFIE REAL ESTATE - BPRUD 01,18,"$10,152,900 ",60,"$25,830,200 ",78,"$35,983,100 ",0.01%,"461,322",29
2016,3665,"Silveria, Frank - QMMSILVFRA",Keller Williams Realty - QM01KWBP11,11,"$5,211,200 ",1,"$280,000 ",12,"$5,491,200 ",0.00%,"457,600",29
2016,2119,"McCarthy, Brian - 159513319",Windermere Diablo Realty - CCDR,24,"$10,373,175 ",18,"$8,836,400 ",42,"$19,209,575 ",0.00%,"457,371",29
2016,116,"Kemper, Lupe - 159506763",Windermere Diablo Realty - CCDR,156,"$73,312,450 ",66,"$27,893,010 ",222,"$101,205,460 ",0.02%,"455,880",29
2016,11214,"Hughes, Robert - ML13604",Alain Pinel Realtors - ML35861,1,"$455,000 ",0,$0 ,1,"$455,000 ",0,"455,000",29
2016,2476,"PLUNKETT, DORIS DEE - R00864032",MARVIN GARDENS EAST BAY - BMAR 01,20,"$8,691,000 ",12,"$5,761,500 ",32,"$14,452,500 ",0.00%,"451,641",29
2016,671,"Eberle, Maria - 159517641",BHHS Drysdale Properties - CCPCAR35,58,"$26,719,961 ",61,"$26,954,795 ",119,"$53,674,756 ",0.01%,"451,048",29
2016,3634,"WINSCHELL, SARA - R01700315",SASVILLE PROPERTIES - DSASVILL,9,"$5,298,000 ",14,"$5,062,625 ",23,"$10,360,625 ",0.00%,"450,462",29
2016,11263,"NG, SAMANTHA - R01860936","JOIN RE GROUP, INC - OYNGC",1,"$450,000 ",0,$0 ,1,"$450,000 ",0,"450,000",29
2016,3864,"Baldwin, Terry - 159511667",Coldwell Banker - CCCOLD10,11,"$4,788,500 ",27,"$12,190,850 ",38,"$16,979,350 ",0.00%,"446,825",29
2016,11295,"Li, Lina - 159520944BE",Giant Realty - SGRK03,1,"$445,000 ",0,$0 ,1,"$445,000 ",0,"445,000",29
