MLS No,Status,DOM,Address,Unit,City,Area,LP,SP,Building Type,SqFt,Bedrooms,Baths,Baths Partial,Gar,GarSp,YrBlt,Acres,Lot SqFt,HOA Fee,HOA Fees Freq,Close Date,Age,APN,Census Tract,City Transfer Tax,Class,Co List Agent BRE Num.,Co Sell Agent BRE Num.,Comp to Selling Office,Comp Type,County,Cumulative DOMLS,Days On MLS,General Date,Dist/Neighborhood/Subdiv,Dual Variable,Fireplaces,Floor Unit is on,Foreclosure Status,HOA,How Sold,Input Date,List $/SqFt,List Agent BRE Num.,List Date,Listing Broker BRE Number,Listing Type,Number of offers,Off Market Date,Original Price,Pending Date,Pending Litigation,Occ%,Point of Sale Ordinance,Pool (Y/N),Previous Price,Price,Price Date,Price/SqFt,Rooms Total,Sale $/SqFt,Sale COOP,Sale/Last List $,Sale/Original $,Sale/Rent,Selling Broker BRE Number,Sold Agent BRE Num.,Tax ID,TIC % Owner Offered,Units in Complex,Update Date,Source,Special Information,State,Status Date,Stories,Zip,Zoning,Co-List Agent - Agent Name,Co-List Agent - License ID,Co-Sell Agent - Agent Name,Co-Sell Agent - License ID,Listing Agent - Agent Name,Listing Agent - License ID,Selling Agent 1 - Agent Name,Selling Agent 1 - License ID
40687546,SLD,34,6601 ELVERTON DR,,OAKLAND,2611,"$1,900,000 ","$1,900,000 ",DE,4142,3,2,1,Y,3,2001,0.354683,"15,450",,,4/14/2015,14,48G-7446-23,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,34,34,3/24/2015,MONTCLAIR,No,3,,,No,Conventional,2/18/2015 11:31,$459 ,1302554,2/18/2015,,Excl Right,1,3/24/2015,"$1,875,000 ",3/24/2015,,,Yes,No,"$1,875,000 ","$1,900,000 ",2/26/2015,$458.72 ,10,$459 ,Co-Op,100,101,For Sale,,1770948,048G744602300,,,4/14/2015,Appraisal,None,CA,4/14/2015,Three or More Stories,94611,1001,,,,,KELLY DEAL,1302554,Matthew D Duffy,1770948
40690126,SLD,2,1 OBSERVATION PL,,OAKLAND,2611,"$1,925,000 ","$2,060,000 ",DE,4604,4,3,1,Y,2,2002,0.226791,"9,879",,,4/27/2015,13,48G-7450-11-1,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,2,2,3/13/2015,MONTCLAIR,No,3,,,No,Conventional,3/11/2015 14:44,$418 ,1475854,3/11/2015,,Excl Right,,3/13/2015,"$1,925,000 ",3/13/2015,,,Yes,Yes,"$1,925,000 ","$2,060,000 ",4/30/2015,$447.44 ,9,$447 ,,107,107,For Sale,,1233563,048G745001101,,,4/30/2015,Builder,None,CA,4/30/2015,Two Story,94611,1001,,,,,Anthony E Cassel,1475854,ANDREA GORDON,1233563
40165117,SLD,17,11 OBSERVATION PL,,OAKLAND,2611,"$1,930,000 ","$1,935,000 ",DE,4290,4,3,1,Y,2,2003,0.13,"5,640",,,6/26/2006,10,48G-7450-13-1,0,Yes,RESIDENTIAL,,,2.50%,,Alameda,17,17,5/26/2006,MONTCLAIR,No,2,,,No,Conventional,5/9/2006 9:22,$450 ,,5/9/2006,,Excl Right,,5/26/2006,"$1,930,000 ",5/26/2006,,,No,No,"$1,930,000 ","$1,935,000 ",6/27/2006,$451.05 ,11,$451 ,,100,100,For Sale,,,048G745001301,,,6/27/2006,Public Records,,CA,6/27/2006,Three or More Stories,94611-1028,1001,,,,,DAVID ICHIKAWA,1125372,MARLENA LYONS,
40190796,SLD,279,914 Aquarius Way,,OAKLAND,2611,"$1,949,000 ","$1,777,816 ",DE,5075,4,3,1,Y,2,1994,0.31,"13,534",,,6/13/2007,19,48G-7416-2-7,,Yes,RESIDENTIAL,,,2.5,,Alameda,279,279,4/29/2007,MONTCLAIR,No,2,,,No,Conventional,7/24/2006 13:24,$384 ,,7/24/2006,,Excl Right,,4/29/2007,"$2,395,000 ",4/29/2007,,,No,No,"$1,949,000 ","$1,777,816 ",6/25/2007,$350.31 ,11,$350 ,,91,74,For Sale,,,48G-7416-2-7,,,6/26/2007,Appraisal,,CA,6/25/2007,Three or More Stories,94611,,PATT WEXLER,,,,DANIEL WEXLER,,PATT WEXLER,
40068449,SLD,116,6343 Skyline,,OAKLAND,2611,"$1,950,000 ","$1,835,000 ",DE,4500,4,3,1,Y,2,2004,0.2,"10,000",,,7/29/2005,9,48G-7432-9-4,,Yes,RESIDENTIAL,,,2.5,,Alameda,116,116,7/12/2005,BROADWAY TERRACE,No,1,,,No,Conventional,3/18/2005 8:41,$433 ,,3/18/2005,,Excl Agency,,7/12/2005,"$1,950,000 ",7/12/2005,,,No,No,"$1,950,000 ","$1,835,000 ",8/1/2005,$407.78 ,9,$408 ,,94,94,For Sale,,,48G-7432-9-4,,,2/17/2015,Builder,,CA,8/1/2005,Three or More Stories,94611,,BARBARA MARIENTHAL,1203663,,,KIM L MARIENTHAL,863747,KIM L MARIENTHAL,863747
40663294,SLD,67,6413 GWIN CT,,OAKLAND,2611,"$1,950,000 ","$1,885,000 ",DE,3711,3,2,1,Y,2,1993,0.631336,"27,501",250,A,10/3/2014,21,48G-7427-43,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,67,67,8/31/2014,MONTCLAIR,No,3,,,Yes,Conventional,6/25/2014 12:06,$525 ,1121218,6/25/2014,,Excl Right,1,8/31/2014,"$2,000,000 ",8/31/2014,No,,Yes,No,"$2,000,000 ","$1,885,000 ",10/3/2014,$507.95 ,9,$508 ,Co-Op,97,94,For Sale,,1239021,048G742704300,,,10/3/2014,Public Records,None,CA,10/3/2014,Two Story,94611-1254,1001,,,,,BETTINA BALESTRIERI,1121218,DAVID ECKERT,1239021
40528136,SLD,9,5616 LA SALLE AVE,,OAKLAND,2611,"$1,950,000 ","$1,900,000 ",DE,5437,5,4,1,Y,3,2004,0.32,"13,879",,,3/23/2012,9,48C-7180-24-3,4045.01,Yes,RESIDENTIAL,,,2.5,,Alameda,22,9,6/16/2011,MONTCLAIR,No,4,,,No,Conventional,6/7/2011 18:03,$359 ,669647,6/7/2011,,Excl Right,,6/16/2011,"$1,950,000 ",6/16/2011,,,Yes,No,"$1,950,000 ","$1,900,000 ",3/23/2012,$349.46 ,11,$349 ,,97,97,For Sale,,669647,048C718002403,,,3/23/2012,Public Records,None,CA,3/23/2012,Three or More Stories,94611-3250,1001,,,,,NICK LAVROV,669647,NICK LAVROV,669647
40674244,SLD,80,15 ORMINDALE CT,,OAKLAND,2611,"$1,988,000 ","$1,885,000 ",DE,5232,3,3,1,Y,2,2010,0.262557,"11,437",,,1/23/2015,5,48G-7446-35,4044,Yes,RESIDENTIAL,1454157,,2.5,,Alameda,80,80,12/6/2014,MONTCLAIR,No,3,,,No,Conventional,9/17/2014 10:53,$380 ,1302554,9/17/2014,,Excl Agency,,12/6/2014,"$1,988,000 ",12/6/2014,,,Yes,No,"$1,988,000 ","$1,885,000 ",1/26/2015,$360.28 ,10,$360 ,Co-Op,95,95,For Sale,,1166864,048G744603500,,,1/26/2015,Public Records,None,CA,1/26/2015,Three or More Stories,94611-1179,1001,Paul L Zinchik,1454157,,,KELLY DEAL,1302554,MARTIN HENDREN,1166864
40281055,SLD,4,6220 FAIRLANE DR,,OAKLAND,2611,"$1,995,000 ","$1,980,000 ",DE,4283,5,3,1,Y,2,2004,0.23,"9,920",,,7/31/2007,9,48H-7566-26,4044,Yes,RESIDENTIAL,,,2.50%,,Alameda,4,4,7/9/2007,MONTCLAIR,No,3,,,No,Conventional,7/5/2007 15:30,$466 ,,7/5/2007,,Excl Right,,7/9/2007,"$1,995,000 ",7/9/2007,,,No,No,"$1,995,000 ","$1,980,000 ",7/31/2007,$462.29 ,9,$462 ,,99,99,For Sale,,,048H756602600,,,7/31/2007,Builder,,CA,7/31/2007,Two Story,94611-1810,1001,,,,,DEE KNOWLAND,1145418,JULIANA WYNBERG,986390
40656034,SLD,30,6449 ESTATES DR,,OAKLAND,2611,"$1,995,000 ","$2,100,000 ",DE,4500,3,4,,Y,2,1938,0.32,"13,902",,,6/27/2014,76,48C-7180-3,,Yes,RESIDENTIAL,,,2.5,,Alameda,30,30,6/17/2014,MONTCLAIR,No,1,,,No,Cash,5/2/2014 17:13,$443 ,6432322,5/2/2014,,Excl Right,4,6/17/2014,"$1,995,000 ",6/17/2014,,,Yes,No,"$1,995,000 ","$2,100,000 ",6/30/2014,$466.67 ,10,$467 ,,105,105,For Sale,,841838,048C718000300,,,6/30/2014,Other,None,CA,6/30/2014,Three or More Stories,94611-3207,,,,,,HELEN J DANHAKL,643232,GEORGIA V. CORNELL,841838
40608493,SLD,66,55 Diablo Drive,,OAKLAND,2611,"$1,995,000 ","$1,875,000 ",DE,3717,4,4,1,Y,2,2003,0.2,"8,895",,,7/16/2013,10,48G-7449-9,,Yes,RESIDENTIAL,,,2.5,,Alameda,66,66,6/2/2013,MONTCLAIR HILLS,Yes,2,,UNKNOWN,No,Conventional,3/28/2013 9:53,$537 ,827680,3/28/2013,,Excl Right,,6/2/2013,"$1,995,000 ",6/2/2013,,,Yes,No,"$1,995,000 ","$1,875,000 ",7/17/2013,$504.44 ,9,$504 ,,94,94,For Sale,,827680,048G744900900,,,7/17/2013,Public Records,None,CA,7/17/2013,Two Story,94611,,,,,,NAHID K NASSIRI,827680,NAHID K NASSIRI,827680
40690240,SLD,51,5824 SKYLINE BLVD,,OAKLAND,2611,"$1,998,000 ","$2,300,000 ",DE,5310,4,4,1,Y,3,2015,0.453972,"19,775",,,6/5/2015,0,48H-7506-5-4,4044,Yes,RESIDENTIAL,,,3,,Alameda,51,51,5/2/2015,MONTCLAIR HILLS,No,3,,,No,Conventional,3/12/2015 9:13,$376 ,1302554,3/12/2015,,Excl Right,2,5/2/2015,"$2,500,000 ",5/2/2015,,,Yes,No,"$2,500,000 ","$2,300,000 ",6/8/2015,$433.15 ,11,$433 ,Co-Op,115,92,For Sale,,1323246,048H750600504,,,6/8/2015,Measured,None,CA,6/8/2015,Other,94611,1001,,,,,KELLY DEAL,1302554,Brady J Hobby,1323246
40182997,SLD,5,16024 BROADWAY TER,,OAKLAND,2611,"$2,100,000 ","$2,175,000 ",DE,4295,4,3,1,Y,2,1998,0.22,"9,576",,,7/25/2006,15,48G-7428-24,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,5,5,7/5/2006,UPPER BRDWY TERR,No,3,,,No,Conventional,6/30/2006 16:01,$489 ,,6/30/2006,,Excl Right,,7/5/2006,"$2,100,000 ",7/5/2006,,,No,No,"$2,100,000 ","$2,175,000 ",7/25/2006,$506.40 ,10,$506 ,,104,104,For Sale,,,048G742802400,,,7/25/2006,Public Records,,CA,7/25/2006,Two Story,94611-1250,1001,Gianna Mayo,858236,,,Susan O Peterson,992024,ELIZABETH DICKSON,609769
23016799,SLD,6,6013 SKYLINE BLVD,,OAKLAND,2611,"$2,100,000 ","$2,050,000 ",DE,4000,4,3,0,Y,2,2001,0.34,"14,646",,,7/2/2003,12,48H-7505-26,,Yes,RESIDENTIAL,,,2.50%,,Alameda,7,7,5/26/2003,MONTCLAIR,No,3,0,,No,Conventional,5/19/2003 22:00,$525 ,,5/20/2003,,Excl Right,,5/26/2003,"$2,100,000 ",5/26/2003,No,0,No,No,"$2,100,000 ","$2,050,000 ",,$512.50 ,9,$512 ,,98,98,For Sale,,,048H750502600,0,0,7/4/2003,Other,,CA,7/2/2003,Tri-Level,94611,,,,,,THERESA D. CARLISLE,1016920,CAROL ARNOLD,1336004
40717604,SLD,41,721 GRIZZLY TERRACE DR,,OAKLAND,2611,"$2,100,000 ","$1,995,000 ",DE,3750,5,5,0,Y,3,1989,0.192837,"8,400",,,12/30/2015,26,48H-7902-9,4001,Yes,RESIDENTIAL,1389169,,2.5,,Alameda,41,41,11/10/2015,None,No,3,,,No,Conventional,9/30/2015 16:39,$560 ,1302554,9/30/2015,1170009,Excl Right,,11/10/2015,"$1,850,000 ",11/10/2015,,,Yes,No,"$1,850,000 ","$1,995,000 ",12/30/2015,$532.00 ,9,$532 ,LA & SA same office,95,108,For Sale,1170009,1281540,048H790200900,,,12/30/2015,Public Records,None,CA,12/30/2015,Other,94611,1001,MARVIN L DEAL,1389169,,,KELLY DEAL,1302554,CARLA J. HIGGINS,1281540
40759674,SLD,106,6054 Mazuela Dr,,OAKLAND,2611,"$2,125,000 ","$2,062,000 ",DE,4573,5,4,1,Y,3,1998,0.4,"17,506",165,Q,1/26/2017,19,48F-7400-8,,Yes,RESIDENTIAL,,,2.50%,%,Alameda,106,106,1/19/2017,MONTCLAIR HILLS,No,3,,,Yes,Cash,10/5/2016 10:16,$465 ,1032324,10/5/2016,1866771,Excl Right,,1/19/2017,"$2,199,000 ",1/19/2017,No,,Yes,No,"$2,149,000 ","$2,062,000 ",1/26/2017,$450.91 ,10,$451 ,,97,94,For Sale,1480278,1480278,,,,1/26/2017,Public Records,None,CA,1/26/2017,Two Story,94611,,,,,,Serafino Bianchi,1032324,ADAM MCCLURE,1480278
21021261,SLD,22,6401 GWIN RD,,OAKLAND,2611,"$2,150,000 ","$2,050,000 ",DE,5000,5,5,0,Y,2,0,0.35,"15,259",0,,7/27/2001,2013,48G-7427-39-2,,Yes,RESIDENTIAL,,,2.50%,,Alameda,23,23,7/5/2001,,No,2,0,,Yes,Conventional,6/12/2001 22:00,$430 ,,6/13/2001,,Excl Right,,7/5/2001,"$2,150,000 ",7/5/2001,No,0,No,No,"$2,150,000 ","$2,050,000 ",,$410.00 ,9,$410 ,,95,95,For Sale,,,48G-7427-39-2,0,0,8/18/2001,Builder,,CA,7/27/2001,Tri-Level,94611,R30,,,,,FRANCIS DOLMAGE-HEATH,555594,STEVEN BIASATTI,1047012
40080740,SLD,20,5947 GRIZZLY PEAK BLVD,,OAKLAND,2611,"$2,150,000 ","$2,150,000 ",DE,4632,5,3,1,Y,3,1994,0.4,"17,430",,,7/22/2005,19,48H-7506-8-5,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,20,20,6/6/2005,OAKLAND HILLS,No,2,,,No,Cash,5/17/2005 10:33,$464 ,,5/17/2005,,Excl Right,,6/6/2005,"$2,150,000 ",6/6/2005,,,No,No,"$2,150,000 ","$2,150,000 ",5/17/2005,$464.16 ,12,$464 ,,100,100,For Sale,,,048H750600805,,,7/26/2005,Public Records,,CA,7/26/2005,Two Story,94611-1000,1001,,,,,ANTHONY RIGGINS,1372885,WEN DA LEI,1364458
40011072,SLD,27,7 WOODMONT WAY,,OAKLAND,2611,"$2,195,000 ","$2,060,000 ",DE,5830,5,4,0,Y,3,1996,0.34,"14,778",,,7/13/2004,17,48H-7902-8,4001,Yes,RESIDENTIAL,,,2.50%,,Alameda,27,27,5/25/2004,GRIZZ.TERR.ESTS.,No,3,,,No,Conventional,4/28/2004 10:30,$377 ,,4/28/2004,,Excl Right,,5/25/2004,"$2,195,000 ",5/25/2004,,,No,No,"$2,195,000 ","$2,060,000 ",7/13/2004,$353.34 ,11,$353 ,,94,94,For Sale,,,048H790200800,,,7/13/2004,Public Records,,CA,7/13/2004,Two Story,94611-1065,1001,,,,,DAVID ICHIKAWA,1125372,NAHID K NASSIRI,827680
40702630,SLD,40,6550 GWIN RD,,OAKLAND,2611,"$2,225,000 ","$2,205,000 ",DE,4084,5,3,1,Y,2,1997,0.936134,"40,778",,,9/2/2015,18,48H-7524-10,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,40,40,7/20/2015,MONTCLAIR,No,1,,,No,Conventional,6/10/2015 15:32,$545 ,1272525,6/10/2015,,Excl Right,,7/20/2015,"$2,350,000 ",7/20/2015,,,Yes,No,"$2,350,000 ","$2,205,000 ",9/3/2015,$539.91 ,9,$540 ,Co-Op,99,94,For Sale,,1127550,048H752401000,,,9/3/2015,Public Records,None,CA,9/3/2015,Two Story,94611,1001,,,,,JILL CARRIGAN,1272525,KIM CLEGHORN,1127550
40633114,SLD,21,6033 SKYLINE BLVD,,OAKLAND,2611,"$2,250,000 ","$2,250,000 ",DE,3675,4,3,0,Y,2,2000,0.339073,"14,770",,,11/15/2013,13,48H-7505-24,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,21,21,10/18/2013,MONTCLAIR HILLS,No,4,,,No,Conventional,9/27/2013 10:34,$612 ,1170009,9/27/2013,,Excl Right,2,10/18/2013,"$2,250,000 ",10/18/2013,,,Yes,No,"$2,250,000 ","$2,250,000 ",9/27/2013,$612.24 ,9,$612 ,Co-Op,100,100,For Sale,,1293971,048H750502400,,,11/15/2013,Public Records,None,CA,11/15/2013,Other,94611-1051,1001,,,,,KELLY DEAL,1302554,ADELE M GILLIS,1293971
40066761,SLD,66,5895 Grizzly Peak,,OAKLAND,2611,"$2,295,000 ","$2,075,000 ",DE,4350,4,3,1,Y,2,2004,0.49,"12,000",,,6/15/2005,9,48H-7510-6-5,,Yes,RESIDENTIAL,,,2.5,,Alameda,64,64,5/12/2005,MONTCLAIR,Yes,3,,,No,Conventional,3/9/2005 13:08,$528 ,,3/7/2005,,Excl Right,,5/12/2005,"$2,295,000 ",5/12/2005,,,No,No,"$2,295,000 ","$2,075,000 ",6/15/2005,$477.01 ,12,$477 ,,90,90,For Sale,,,48H-7510-6-5,,,6/15/2005,Builder,,CA,6/15/2005,Three or More Stories,94611,,,,,,HEIDI MARCHESOTTI,1308798,ED KUO,1034071
40648644,SLD,24,8 MARR AVE,,OAKLAND,2611,"$2,298,000 ","$2,100,000 ",DE,4150,7,5,1,Y,2,1933,0.642769,"27,999",,,6/16/2014,81,48C-7178-4,4045.01,Yes,RESIDENTIAL,,,2.5,,Alameda,24,24,4/2/2014,PIEDMONT SIDE,No,4,,,No,Conventional,3/9/2014 14:33,$554 ,1917566,3/9/2014,,Excl Right,2,4/2/2014,"$2,298,000 ",4/2/2014,,,Yes,No,"$2,298,000 ","$2,100,000 ",6/17/2014,$506.02 ,11,$506 ,,91,91,For Sale,,860810,048C717800400,,,2/17/2015,Public Records,None,CA,6/17/2014,Two Story,94611-3131,1001,,,,,Valerie Congdon,1917566,OUT OF AREA OUT,9999915
40376021,SLD,15,6590 SWAINLAND RD,,OAKLAND,2611,"$2,300,000 ","$2,050,000 ",DE,5689,5,4,1,Y,3,2006,0.6,"26,307",200,A,11/21/2008,7,48H-7563-65,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,15,15,10/31/2008,UPPER MONTCLAIR,No,3,,,Yes,Conventional,10/16/2008 15:49,$404 ,,10/16/2008,,Excl Right,,10/31/2008,"$2,300,000 ",10/31/2008,No,,No,No,"$2,300,000 ","$2,050,000 ",11/21/2008,$360.34 ,13,$360 ,Co-Op,89,89,For Sale,,,048H756306500,,,4/12/2016,Builder,None,CA,11/21/2008,Three or More Stories,94611-1800,1999,,,,,BEBE C MCRAE,875159,SCOTT THOMPSON,1329141
40715808,SLD,76,6024 MAZUELA DR,,OAKLAND,2611,"$2,325,000 ","$2,265,000 ",DE,5020,6,6,1,Y,3,2003,0.327158,"14,251",60,M,3/8/2016,13,48F-7400-12,4045.02,Yes,RESIDENTIAL,,,2.5,,Alameda,76,76,2/4/2016,MONTCLAIR,No,4,,,Yes,Conventional,9/16/2015 14:42,$463 ,1414542,9/16/2015,1866771,Excl Right,1,2/4/2016,"$2,445,000 ",2/4/2016,No,,Yes,No,"$2,445,000 ","$2,265,000 ",3/8/2016,$451.20 ,15,$451 ,,97,93,For Sale,1277896,1957953,048F740001200,,,3/8/2016,Builder,None,CA,3/8/2016,Three or More Stories,94611,1001,,,,,MARTHA HILL,1414542,JONATHAN B PAYNE,1957953
40369390,SLD,90,6013 SKYLINE BLVD,,OAKLAND,2611,"$2,350,000 ","$1,950,000 ",DE,3576,3,3,0,Y,2,2001,0.34,"14,646",,,1/15/2009,12,48H-7505-26,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,90,90,12/14/2008,BROADWAY TERRACE,No,3,,,No,Conventional,9/15/2008 9:53,$657 ,,9/15/2008,,Excl Right,,12/14/2008,"$2,350,000 ",12/14/2008,,,No,No,"$2,350,000 ","$1,950,000 ",1/15/2009,$545.30 ,8,$545 ,Co-Op,83,83,For Sale,,,048H750502600,,,1/15/2009,Public Records,None,CA,1/15/2009,Two Story,94611-1051,1001,,,,,MATTHEW HEAFEY,1723973,Kim Strand,851977
40211725,SLD,6,13070 BROADWAY TERRACE,,OAKLAND,2611,"$2,350,000 ","$2,350,000 ",DE,4325,4,3,1,Y,3,2002,0.5,"21,975",,,9/29/2006,11,48G-7427-19,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,0,0,8/29/2006,Other,No,3,,,No,Cash,9/26/2006 17:08,$543 ,,8/23/2006,,Excl Right,,8/29/2006,"$2,350,000 ",8/29/2006,,,No,No,"$2,350,000 ","$2,350,000 ",9/26/2006,$543.35 ,9,$543 ,,100,100,For Sale,,,048G742701900,,,1/20/2016,Other,,CA,9/29/2006,Two Story,94611-1248,1001,,,,,MAVIS P. DELACROIX,1177740,JILL CARRIGAN,1272525
40698645,SLD,36,6257 VIRGO RD,,OAKLAND,2611,"$2,360,000 ","$2,150,000 ",DE,5196,4,3,1,Y,2,1999,0.333884,"14,544",,,7/10/2015,16,48G-7426-5,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,36,36,6/18/2015,MONTCLAIR,No,3,,,No,Conventional,5/13/2015 11:30,$454 ,1111458,5/13/2015,,Excl Right,,6/18/2015,"$2,360,000 ",6/18/2015,,,Yes,No,"$2,360,000 ","$2,150,000 ",8/3/2015,$413.78 ,11,$414 ,Co-Op,91,91,For Sale,,1815439,048G742600500,,,8/3/2015,Public Records,None,CA,8/3/2015,Other,94611,1001,,,,,KAREN A STARR,1111458,Devang Parikh,1815439
40128273,SLD,21,5947 grizzly peak blvd,,OAKLAND,2611,"$2,385,000 ","$2,275,000 ",DE,4632,5,3,1,Y,3,1994,0.4,"17,430",,,1/31/2006,19,48H-7506-8-5,,Yes,RESIDENTIAL,,,3%,,Alameda,21,21,12/21/2005,GRIZZLY PK EST.,No,2,,,No,Conventional,11/30/2005 1:26,$515 ,,11/30/2005,,Excl Right,,12/21/2005,"$23,850,000 ",12/21/2005,,,No,No,"$2,385,000 ","$2,275,000 ",1/21/2006,$491.15 ,12,$491 ,,95,10,For Sale,,,048H750600805,,,1/21/2006,Public Records,,CA,1/21/2006,Two Story,94611,1001,,,,,WEN DA LEI,1364458,SCOTT THOMPSON,1329141
40366813,SLD,351,5670 CASTLE DR,,OAKLAND,2611,"$2,450,000 ","$2,355,000 ",DE,3894,4,3,0,Y,2,1949,5.11,"222,591",,,9/18/2009,64,48D-7208-4-3,4046,Yes,RESIDENTIAL,,,2.5,,Alameda,427,350,8/22/2009,PIEDMONT PINES,No,1,,,No,Conventional,9/3/2008 13:02,$629 ,,9/2/2008,,Excl Right,,8/22/2009,"$2,750,000 ",8/22/2009,,,No,Yes,"$2,600,000 ","$2,355,000 ",9/18/2009,$604.78 ,8,$605 ,,96,86,For Sale,,,048D720800403,,,9/18/2009,Public Records,None,CA,9/18/2009,One Story,94611-2728,1110,,,,,ANDREA GORDON,1233563,ANDREA GORDON,1233563
40007901,SLD,11,6585 SWAINLAND RD,,OAKLAND,2611,"$2,480,000 ","$2,258,000 ",DE,5500,6,4,1,Y,3,2004,0.56,"24,525",,,7/14/2004,9,48H-7563-59,4044,Yes,RESIDENTIAL,,,2.50%,,Alameda,11,11,4/24/2004,MONTCLAIR,No,2,,,No,Conventional,4/13/2004 13:22,$451 ,,4/13/2004,,Excl Right,,4/24/2004,"$2,480,000 ",4/24/2004,,,No,No,"$2,480,000 ","$2,258,000 ",7/20/2004,$410.55 ,12,$411 ,,91,91,For Sale,,,048H756305900,,,7/20/2004,Builder,,CA,7/20/2004,Two Story,94611-1854,1001,,,,,STEVEN BIASATTI,1047012,Sandra Ramsey,962430
40279994,SLD,20,7257 Skyline Boulevard,,MONTCLAIR,2611,"$2,495,000 ","$2,425,000 ",DE,4200,3,4,2,Y,2,2006,0,0,,,8/30/2007,7,,,Yes,RESIDENTIAL,,,3,,Alameda,234,20,7/19/2007,MONTCLAIR HILLS,No,2,,,No,Other,6/29/2007 17:12,$594 ,,6/29/2007,,Excl Right,,7/19/2007,"$2,495,000 ",7/19/2007,,,No,No,"$2,495,000 ","$2,425,000 ",8/31/2007,$577.38 ,11,$577 ,,97,97,For Sale,,,,,,8/31/2007,Builder,,CA,8/31/2007,Three or More Stories,94611,,,,,,ROBIN DUSTAN,882946,ROBIN DUSTAN,882946
40270653,SLD,131,6457 THORNDALE DR,,OAKLAND,2611,"$2,500,000 ","$2,275,000 ",DE,5743,3,3,2,Y,2,2005,0.12,"5,397",,,11/2/2007,8,48G-7446-20,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,131,131,10/3/2007,None,No,3,,,No,Conventional,5/25/2007 12:20,$435 ,,5/25/2007,,Excl Right,,10/3/2007,"$2,500,000 ",10/3/2007,,,No,No,"$2,500,000 ","$2,275,000 ",11/2/2007,$396.13 ,11,$396 ,,91,91,For Sale,,,048G744602000,,,11/2/2007,Appraisal,,CA,11/2/2007,Three or More Stories,94611-1058,1001,,,,,CATHY TRUELOVE,1363591,CATHY TRUELOVE,1363591
40263063,SLD,20,5895 GRIZZLY PEAK BLVD,,OAKLAND,2611,"$2,500,000 ","$2,465,000 ",DE,4367,4,3,0,Y,2,2005,0.28,"12,101",,,7/11/2007,8,48H-7510-6-5,4044,Yes,RESIDENTIAL,,,2.5,,Alameda,20,20,5/20/2007,MONTCLAIR,No,2,,,No,Conventional,4/30/2007 15:27,$572 ,,4/30/2007,,Excl Right,,5/20/2007,"$2,500,000 ",5/20/2007,,,No,No,"$2,500,000 ","$2,465,000 ",7/12/2007,$564.46 ,10,$564 ,Co-Op,99,99,For Sale,,,048H751000605,,,7/12/2007,Other,,CA,7/12/2007,Three or More Stories,94611-1038,1001,,,,,ED KUO,1034071,RUBY L NG,858060
40127468,SLD,102,5943 GRIZZLY PEAK BLVD,,OAKLAND,2611,"$2,500,000 ","$2,575,000 ",DE,6453,5,3,1,Y,3,1994,0.51,"37,574",,,3/31/2006,19,48H-7506-8-9,4044,Yes,RESIDENTIAL,,,3,,Alameda,102,102,3/5/2006,CLAREMONT HILLS,No,1,,,No,Cash,11/23/2005 11:47,$387 ,,11/23/2005,,Excl Right,,3/5/2006,"$2,800,000 ",3/5/2006,,,No,No,"$2,500,000 ","$2,575,000 ",3/31/2006,$399.04 ,13,$399 ,,103,92,For Sale,,,048H750600809,,,4/12/2016,Appraisal,,CA,3/31/2006,Three or More Stories,94611-1000,1001,,,,,BEBE C MCRAE,875159,JILL CARRIGAN,1272525
40737459,SLD,55,7257 SKYLINE BLVD,,OAKLAND,2611,"$2,595,000 ","$2,375,000 ",DE,4147,3,4,2,Y,2,2006,0.183035,"7,973",,,7/29/2016,10,048F737703805,4045.02,Yes,RESIDENTIAL,,,2.5,,Alameda,55,55,6/16/2016,MONTCLAIR HILLS,No,2,,,No,Conventional,4/22/2016 11:06,$626 ,882946,4/22/2016,171585,Excl Right,,6/16/2016,"$2,595,000 ",6/16/2016,,,Yes,No,"$2,595,000 ","$2,375,000 ",7/30/2016,$572.70 ,9,$573 ,,92,92,For Sale,834597,1293971,048F737703805,,,7/30/2016,Public Records,None,CA,7/30/2016,Three or More Stories,94611,1001,,,,,Robin L Dustan,882946,ADELE M GILLIS,1293971
